#           x             T        mag(U)             p
       -4.255       348.432   1.17574e-12        100000
       -4.245       348.432   3.38425e-13        100000
       -4.235       348.432   3.16544e-13        100000
       -4.225       348.432    5.0472e-13        100000
       -4.215       348.432   9.04412e-14        100000
       -4.205       348.432   4.39078e-13        100000
       -4.195       348.432   3.72456e-25        100000
       -4.185       348.432   8.09595e-13        100000
       -4.175       348.432   1.38871e-12        100000
       -4.165       348.432   1.45873e-15        100000
       -4.155       348.432   2.47984e-14        100000
       -4.145       348.432   1.11155e-12        100000
       -4.135       348.432   6.05373e-13        100000
       -4.125       348.432   3.66141e-13        100000
       -4.115       348.432   4.77005e-13        100000
       -4.105       348.432   3.16544e-13        100000
       -4.095       348.432   1.89635e-13        100000
       -4.085       348.432   8.21265e-13        100000
       -4.075       348.432   1.09842e-12        100000
       -4.065       348.432   1.02403e-12        100000
       -4.055       348.432   3.63224e-13        100000
       -4.045       348.432   2.20268e-12        100000
       -4.035       348.432   1.37412e-12        100000
       -4.025       348.432   2.27416e-12        100000
       -4.015       348.432     1.679e-12        100000
       -4.005       348.432   8.41687e-13        100000
       -3.995       348.432   1.05758e-12        100000
       -3.985       348.432   5.99538e-13        100000
       -3.975       348.432    5.6307e-13        100000
       -3.965       348.432   5.98079e-13        100000
       -3.955       348.432   5.35354e-13        100000
       -3.945       348.432   4.37619e-13        100000
       -3.935       348.432   7.87714e-14        100000
       -3.925       348.432   1.09988e-12        100000
       -3.915       348.432   1.55938e-12        100000
       -3.905       348.432   5.19308e-13        100000
       -3.895       348.432    8.9566e-13        100000
       -3.885       348.432   2.77159e-13        100000
       -3.875       348.432   8.08136e-13        100000
       -3.865       348.432   5.61611e-13        100000
       -3.855       348.432   8.65027e-13        100000
       -3.845       348.432   6.68098e-13        100000
       -3.835       348.432   1.70671e-13        100000
       -3.825       348.432   5.01803e-13        100000
       -3.815       348.432   1.06487e-13        100000
       -3.805       348.432   1.26472e-12        100000
       -3.795       348.432   1.15386e-12        100000
       -3.785       348.432   1.10863e-13        100000
       -3.775       348.432   1.30265e-12        100000
       -3.765       348.432   9.71514e-13        100000
       -3.755       348.432    9.0733e-13        100000
       -3.745       348.432   8.16889e-13        100000
       -3.735       348.432   5.36812e-13        100000
       -3.725       348.432   8.86908e-13        100000
       -3.715       348.432   2.62571e-13        100000
       -3.705       348.432   2.61113e-13        100000
       -3.695       348.432   1.07217e-12        100000
       -3.685       348.432   8.78155e-13        100000
       -3.675       348.432   1.70963e-12        100000
       -3.665       348.432   9.77349e-13        100000
       -3.655       348.432   7.43952e-14        100000
       -3.645       348.432   8.75238e-15        100000
       -3.635       348.432   1.11447e-12        100000
       -3.625       348.432   4.63876e-13        100000
       -3.615       348.432   1.30556e-12        100000
       -3.605       348.432   8.65027e-13        100000
       -3.595       348.432   6.68098e-13        100000
       -3.585       348.432   1.70671e-13        100000
       -3.575       348.432   5.01803e-13        100000
       -3.565       348.432   1.06487e-13        100000
       -3.555       348.432   1.26472e-12        100000
       -3.545       348.432   1.15386e-12        100000
       -3.535       348.432   1.10863e-13        100000
       -3.525       348.432   1.30265e-12        100000
       -3.515       348.432   9.71514e-13        100000
       -3.505       348.432    9.0733e-13        100000
       -3.495       348.432   8.16889e-13        100000
       -3.485       348.432   5.36812e-13        100000
       -3.475       348.432   8.86908e-13        100000
       -3.465       348.432   2.62571e-13        100000
       -3.455       348.432   2.61113e-13        100000
       -3.445       348.432   1.07217e-12        100000
       -3.435       348.432   8.78155e-13        100000
       -3.425       348.432   1.70963e-12        100000
       -3.415       348.432   9.77349e-13        100000
       -3.405       348.432   7.43952e-14        100000
       -3.395       348.432   8.75238e-15        100000
       -3.385       348.432   1.11447e-12        100000
       -3.375       348.432   4.63876e-13        100000
       -3.365       348.432   1.30556e-12        100000
       -3.355       348.432   8.65027e-13        100000
       -3.345       348.432   6.68098e-13        100000
       -3.335       348.432   1.70671e-13        100000
       -3.325       348.432   5.01803e-13        100000
       -3.315       348.432   1.06487e-13        100000
       -3.305       348.432   1.26326e-12        100000
       -3.295       348.432   1.15677e-12        100000
       -3.285       348.432   1.07946e-13        100000
       -3.275       348.432    1.3114e-12        100000
       -3.265       348.432   1.17282e-12        100000
       -3.255       348.432   1.01965e-12        100000
       -3.245       348.432   1.38871e-12        100000
       -3.235       348.432   5.74739e-13        100000
       -3.225       348.432   8.78155e-13        100000
       -3.215       348.432   6.71016e-14        100000
       -3.205       348.432   1.38725e-12        100000
       -3.195       348.432   2.91746e-14        100000
       -3.185       348.432   1.08092e-12        100000
       -3.175       348.432    1.4456e-12        100000
       -3.165       348.432   1.89635e-13        100000
       -3.155       348.432   4.44913e-13        100000
       -3.145       348.432   1.54917e-12        100000
       -3.135       348.432   1.07946e-13        100000
       -3.125       348.432   7.14777e-14        100000
       -3.115       348.432   3.15086e-13        100000
       -3.105       348.432   7.30824e-13        100000
       -3.095       348.432   3.35508e-13        100000
       -3.085       348.432   2.21727e-13        100000
       -3.075       348.432   1.11155e-12        100000
       -3.065       348.432   4.60959e-13        100000
       -3.055       348.432   1.04737e-12        100000
       -3.045       348.432   5.90785e-13        100000
       -3.035       348.432   1.32307e-12        100000
       -3.025       348.432   6.28712e-13        100000
       -3.015       348.432   7.58539e-13        100000
       -3.005       348.432   3.51554e-13        100000
       -2.995       348.432   6.25795e-13        100000
       -2.985       348.432   1.75631e-12        100000
       -2.975       348.432   2.85911e-13        100000
       -2.965       348.432   3.89481e-13        100000
       -2.955       348.432   4.66793e-14        100000
       -2.945       348.432   4.20114e-13        100000
       -2.935       348.432   9.81725e-13        100000
       -2.925       348.432   2.71324e-13        100000
       -2.915       348.432   2.24644e-13        100000
       -2.905       348.432   1.26472e-12        100000
       -2.895       348.432   2.47984e-14        100000
       -2.885       348.432   1.27639e-12        100000
       -2.875       348.432   1.85259e-13        100000
       -2.865       348.432   1.25013e-12        100000
       -2.855       348.432   6.27254e-13        100000
       -2.845       348.432   7.20612e-13        100000
       -2.835       348.432   4.84298e-13        100000
       -2.825       348.432   8.57733e-13        100000
       -2.815       348.432   2.59654e-13        100000
       -2.805       348.432   1.22971e-12        100000
       -2.795       348.432   4.49289e-13        100000
       -2.785       348.432   3.51554e-13        100000
       -2.775       348.432   9.35046e-13        100000
       -2.765       348.432   1.11593e-12        100000
       -2.755       348.432   4.09903e-13        100000
       -2.745       348.432   4.08444e-14        100000
       -2.735       348.432   1.43977e-12        100000
       -2.725       348.432      9.19e-14        100000
       -2.715       348.432   2.53819e-13        100000
       -2.705       348.432   8.50439e-13        100000
       -2.695       348.432   1.09405e-13        100000
       -2.685       348.432   2.91746e-15        100000
       -2.675       348.432   3.01957e-13        100000
       -2.665       348.432   2.18809e-13        100000
       -2.655       348.432   6.24336e-13        100000
       -2.645       348.432     1.396e-12        100000
       -2.635       348.432    5.0472e-13        100000
       -2.625       348.432   1.15094e-12        100000
       -2.615       348.432    1.6046e-14        100000
       -2.605       348.432   4.25949e-13        100000
       -2.595       348.432     7.352e-13        100000
       -2.585       348.432   3.99692e-13        100000
       -2.575       348.432   9.26293e-13        100000
       -2.565       348.432   7.48328e-13        100000
       -2.555       348.432    4.1282e-13        100000
       -2.545       348.432   5.79116e-13        100000
       -2.535       348.432   9.39422e-13        100000
       -2.525       348.432   5.65987e-13        100000
       -2.515       348.432    5.0472e-13        100000
       -2.505       348.432   6.06832e-13        100000
       -2.495       348.432   2.61113e-13        100000
       -2.485       348.432   8.51898e-13        100000
       -2.475       348.432   8.57733e-13        100000
       -2.465       348.432   1.69213e-13        100000
       -2.455       348.432   6.00997e-13        100000
       -2.445       348.432   1.57543e-13        100000
       -2.435       348.432   1.45873e-14        100000
       -2.425       348.432   2.04222e-13        100000
       -2.415       348.432   1.05758e-12        100000
       -2.405       348.432   7.22071e-13        100000
       -2.395       348.432   8.31476e-14        100000
       -2.385       348.432   5.67446e-13        100000
       -2.375       348.432   3.47178e-13        100000
       -2.365       348.432   8.19806e-13        100000
       -2.355       348.432   4.27408e-13        100000
       -2.345       348.432   1.07946e-13        100000
       -2.335       348.432   2.21727e-13        100000
       -2.325       348.432   6.72474e-13        100000
       -2.315       348.432   2.39232e-13        100000
       -2.305       348.432   1.31286e-13        100000
       -2.295       348.432   2.14433e-13        100000
       -2.285       348.432   8.92743e-13        100000
       -2.275       348.432   7.36658e-13        100000
       -2.265       348.432   2.80076e-13        100000
       -2.255       348.432   7.33741e-13        100000
       -2.245       348.432    1.5375e-12        100000
       -2.235       348.432   9.30669e-13        100000
       -2.225       348.432   4.84298e-13        100000
       -2.215       348.432   1.19324e-12        100000
       -2.205       348.432   2.01305e-13        100000
       -2.195       348.432   1.39892e-12        100000
       -2.185       348.432   4.05527e-13        100000
       -2.175       348.432   2.20268e-13        100000
       -2.165       348.432    6.8852e-13        100000
       -2.155       348.432   4.18655e-13        100000
       -2.145       348.432   1.88176e-13        100000
       -2.135       348.432   5.35354e-13        100000
       -2.125       348.432   4.40536e-13        100000
       -2.115       348.432   8.16889e-13        100000
       -2.105       348.432   6.25795e-13        100000
       -2.095       348.432   6.30171e-13        100000
       -2.085       348.432   3.54471e-13        100000
       -2.075       348.432   2.93205e-13        100000
       -2.065       348.432   1.35224e-12        100000
       -2.055       348.432    2.6403e-13        100000
       -2.045       348.432   2.62571e-14        100000
       -2.035       348.432   5.49941e-13        100000
       -2.025       348.432   1.62502e-12        100000
       -2.015       348.432   5.41189e-13        100000
       -2.005       348.432   7.03108e-13        100000
       -1.995       348.432   2.93205e-13        100000
       -1.985       348.432     8.271e-13        100000
       -1.975       348.432   1.11301e-12        100000
       -1.965       348.432   1.47769e-12        100000
       -1.955       348.432   2.72782e-13        100000
       -1.945       348.432   2.68406e-13        100000
       -1.935       348.432   2.39232e-13        100000
       -1.925       348.432    5.3973e-13        100000
       -1.915       348.432   8.16889e-13        100000
       -1.905       348.432   8.66485e-13        100000
       -1.895       348.432   1.50249e-13        100000
       -1.885       348.432     2.757e-13        100000
       -1.875       348.432   9.14623e-13        100000
       -1.865       348.432   6.41841e-14        100000
       -1.855       348.432   6.85603e-14        100000
       -1.845       348.432   5.01803e-13        100000
       -1.835       348.432   8.06677e-13        100000
       -1.825       348.432   8.56274e-13        100000
       -1.815       348.432   2.30479e-13        100000
       -1.805       348.432   9.80266e-13        100000
       -1.795       348.432   6.27254e-14        100000
       -1.785       348.432   6.03914e-13        100000
       -1.775       348.432   6.64322e-26        100000
       -1.765       348.432   8.82531e-13        100000
       -1.755       348.432    8.1543e-13        100000
       -1.745       348.432   6.11208e-13        100000
       -1.735       348.432   4.40536e-13        100000
       -1.725       348.432   9.35046e-13        100000
       -1.715       348.432   6.76851e-13        100000
       -1.705       348.432   4.17197e-13        100000
       -1.695       348.432    8.6065e-14        100000
       -1.685       348.432   2.39232e-13        100000
       -1.675       348.432    5.3973e-13        100000
       -1.665       348.432   4.95968e-13        100000
       -1.655       348.432   5.45565e-13        100000
       -1.645       348.432   1.43247e-12        100000
       -1.635       348.432   2.47984e-14        100000
       -1.625       348.432   1.89635e-14        100000
       -1.615       348.432   8.97119e-13        100000
       -1.605       348.432   9.49633e-13        100000
       -1.595       348.432   1.63378e-13        100000
       -1.585       348.432   3.25297e-13        100000
       -1.575       348.432   6.52052e-13        100000
       -1.565       348.432   4.77005e-13        100000
       -1.555       348.432   4.87216e-13        100000
       -1.545       348.432   5.38271e-13        100000
       -1.535       348.432   5.76198e-13        100000
       -1.525       348.432   2.66948e-13        100000
       -1.515       348.432   8.50439e-13        100000
       -1.505       348.432   1.61919e-13        100000
       -1.495       348.432   8.69403e-13        100000
       -1.485       348.432   1.79278e-12        100000
       -1.475       348.432   3.82187e-13        100000
       -1.465       348.432   6.97273e-13        100000
       -1.455       348.432   8.16889e-14        100000
       -1.445       348.432   9.00036e-13        100000
       -1.435       348.432   5.55776e-13        100000
       -1.425       348.432   7.67292e-13        100000
       -1.415       348.432   4.09839e-26        100000
       -1.405       348.432   5.79116e-13        100000
       -1.395       348.432   4.18903e-26        100000
       -1.385       348.432    5.6307e-13        100000
       -1.375       348.432   6.62263e-13        100000
       -1.365       348.432     1.838e-13        100000
       -1.355       348.432   6.18501e-13        100000
       -1.345       348.432   7.20612e-13        100000
       -1.335       348.432   1.06487e-13        100000
       -1.325       348.432   1.23263e-12        100000
       -1.315       348.432   1.06487e-13        100000
       -1.305       348.432   6.57887e-13        100000
       -1.295       348.432   2.84452e-13        100000
       -1.285       348.432   3.31132e-13        100000
       -1.275       348.432   8.02301e-14        100000
       -1.265       348.432   1.03424e-12        100000
       -1.255       348.432   5.68905e-14        100000
       -1.245       348.432   3.13627e-13        100000
       -1.235       348.432   4.62417e-13        100000
       -1.225       348.432   2.81535e-13        100000
       -1.215       348.432   1.73589e-13        100000
       -1.205       348.432   1.05174e-12        100000
       -1.195       348.432   3.85105e-13        100000
       -1.185       348.432    9.0733e-13        100000
       -1.175       348.432   7.73127e-13        100000
       -1.165       348.432   1.79424e-13        100000
       -1.155       348.432   3.92398e-13        100000
       -1.145       348.432   2.78617e-13        100000
       -1.135       348.432    5.9662e-13        100000
       -1.125       348.432   6.62263e-13        100000
       -1.115       348.432   3.51554e-13        100000
       -1.105       348.432   4.55124e-13        100000
       -1.095       348.432   8.48981e-13        100000
       -1.085       348.432   1.00652e-13        100000
       -1.075       348.432   2.62571e-13        100000
       -1.065       348.432   1.42955e-13        100000
       -1.055       348.432   4.08444e-14        100000
       -1.045       348.432   6.75392e-13        100000
       -1.035       348.432   4.58041e-13        100000
       -1.025       348.432   2.56736e-13        100000
       -1.015       348.432   8.13971e-13        100000
       -1.005       348.432    1.4208e-12        100000
       -0.995       348.432    1.6046e-14        100000
       -0.985       348.432   1.04591e-12        100000
       -0.975       348.432   1.35224e-12        100000
       -0.965       348.432     4.595e-13        100000
       -0.955       348.432   7.29365e-13        100000
       -0.945       348.432             0        100000
       -0.935       348.432             0        100000
       -0.925       348.432             0        100000
       -0.915       348.432             0        100000
       -0.905       348.432             0        100000
       -0.895       348.432             0        100000
       -0.885       348.432             0        100000
       -0.875       348.432             0        100000
       -0.865       348.432             0        100000
       -0.855       348.432             0        100000
       -0.845       348.432             0        100000
       -0.835       348.432   2.59493e-31        100000
       -0.825       348.432   4.13559e-27        100000
       -0.815       348.432   3.73435e-13        100000
       -0.805       348.432   2.18809e-14        100000
       -0.795       348.432   3.51554e-13        100000
       -0.785       348.432             0        100000
       -0.775       348.432   1.88923e-26        100000
       -0.765       348.432   8.51898e-13        100000
       -0.755       348.432   1.45873e-15        100000
       -0.745       348.432   8.53357e-13        100000
       -0.735       348.432   2.93205e-13        100000
       -0.725       348.432   5.73281e-13        100000
       -0.715       348.432   8.75238e-14        100000
       -0.705       348.432   1.25013e-12        100000
       -0.695       348.432   4.43162e-12        100000
       -0.685       348.432   1.57878e-11        100000
       -0.675       348.432   5.60721e-11        100000
       -0.665       348.432   2.01131e-10        100000
       -0.655       348.432   7.05971e-10        100000
       -0.645       348.432   2.43047e-09        100000
       -0.635       348.432   8.20305e-09        100000
       -0.625       348.432   2.71455e-08        100000
       -0.615       348.432   8.80297e-08        100000
       -0.605       348.432   2.79601e-07        100000
       -0.595       348.432   8.69284e-07        100000
       -0.585       348.432   2.64384e-06        100000
       -0.575       348.432   7.86092e-06        100000
       -0.565       348.432   2.28336e-05        100000
       -0.555       348.432   6.47452e-05        100000
       -0.545       348.432   0.000179067       99999.9
       -0.535       348.432    0.00048263       99999.8
       -0.525       348.432    0.00126641       99999.5
       -0.515       348.431    0.00323167       99998.8
       -0.505       348.429    0.00801031       99997.1
       -0.495       348.425     0.0192596         99993
       -0.485       348.416     0.0448475       99983.7
       -0.475       348.395       0.10095       99963.2
       -0.465       348.352       0.21915       99919.9
       -0.455       348.265      0.457418       99832.3
       -0.445       348.096      0.913971       99663.8
       -0.435        347.79       1.73579       99358.1
       -0.425       347.277       3.08509       98847.1
       -0.415       346.524       5.06327       98099.8
       -0.405       345.521       7.71793       97109.9
       -0.395       344.257       11.0716       95873.1
       -0.385       342.748       15.0987       94410.1
       -0.375       341.021       19.7335       92754.7
       -0.365        339.11       24.8906         90947
       -0.355       337.049       30.4818       89025.9
       -0.345        334.87       36.4265       87025.4
       -0.335       332.597       42.6564       84973.6
       -0.325       330.253       49.1159       82892.9
       -0.315       327.852       55.7608       80800.4
       -0.305       325.408       62.5559       78709.6
       -0.295       322.932       69.4734       76630.6
       -0.285       320.431       76.4912       74571.1
       -0.275       317.912       83.5915       72537.2
       -0.265       315.381       90.7598       70533.5
       -0.255       312.841        97.984       68563.3
       -0.245       310.297       105.254       66629.5
       -0.235       307.751       112.561       64733.9
       -0.225       305.207       119.898       62878.3
       -0.215       302.666       127.258       61063.6
       -0.205       300.131       134.634       59290.7
       -0.195       297.603       142.022       57560.2
       -0.185       295.085       149.417       55872.5
       -0.175       292.578       156.812       54227.8
       -0.165       290.084       164.204       52626.2
       -0.155       287.604       171.587       51067.9
       -0.145        285.14       178.956       49552.7
       -0.135       282.695       186.307       48080.6
       -0.125       280.269       193.635       46651.5
       -0.115       277.864       200.933       45265.3
       -0.105       275.483       208.197       43921.8
       -0.095       273.127        215.42         42621
       -0.085         270.8       222.596       41362.9
       -0.075       268.503       229.717       40147.4
       -0.065       266.241        236.77         38975
       -0.055       264.018       243.742       37846.6
       -0.045       261.841       250.615       36763.4
       -0.035       259.717       257.367       35726.8
       -0.025       257.654       263.972       34738.9
       -0.015       255.663       270.398       33801.9
       -0.005       253.755       276.609       32918.6
        0.005       251.947       282.561       32092.1
        0.015       250.241       288.207         31326
        0.025       248.703       293.484       30624.2
        0.035       247.167       298.406       29992.9
        0.045       246.592       300.862       29416.5
        0.055       246.632        300.97       29416.9
        0.065         246.7       300.998       29425.7
        0.075       246.804       300.915       29445.7
        0.085       246.952       300.693       29479.7
        0.095       247.143        300.31       29529.1
        0.105       247.377       299.754       29594.5
        0.115       247.658       299.022       29675.5
        0.125       247.994       298.133       29770.4
        0.135         248.4       297.117       29876.7
        0.145       248.884       296.021       29990.3
        0.155       249.446       294.902       30106.2
        0.165       250.016       293.826         30219
        0.175       250.049       293.218       30326.2
        0.185       250.006       293.119       30343.3
        0.195       249.934       293.126         30342
        0.205       249.944       293.205       30338.7
        0.215       250.102       293.372       30333.6
        0.225       250.665       293.618       30327.5
        0.235       252.068       293.921       30322.4
        0.245       254.967       294.246         30317
        0.255       260.296       294.562       30315.5
        0.265       269.231       294.831       30313.7
        0.275       282.995       294.985       30310.1
        0.285       302.504       294.938       30302.7
        0.295       327.418       294.559       30289.5
        0.305        354.31       293.893       30274.4
        0.315       376.567        293.24       30280.3
        0.325       390.086       292.886       30295.7
        0.335       396.779       292.852       30311.1
        0.345       399.658       292.942       30308.9
        0.355       400.709       293.032       30304.1
        0.365       400.955       293.084         30298
        0.375       400.956       293.073       30292.2
        0.385       400.826       292.992       30285.2
        0.395       400.411       292.843       30273.5
        0.405        399.67       292.643       30256.5
        0.415       398.821       292.406       30238.7
        0.425       398.198       292.124       30219.3
        0.435       397.845       291.768       30196.1
        0.445         397.6       291.285         30159
        0.455       397.333        290.63       30097.2
        0.465       397.093       289.806       30038.2
        0.475        396.85       288.779       29978.6
        0.485       396.434       287.388       29878.4
        0.495       395.683       285.436       29704.7
        0.505       394.742       282.766       29493.7
        0.515       393.549       279.044       29222.1
        0.525       391.659       273.529       28782.9
        0.535       388.699       264.977       28095.1
        0.545       383.999       250.723       27001.4
        0.555       374.679       222.459       24814.3
        0.565       348.692       154.294       19310.6
        0.575       294.285       52.0753       11848.4
        0.585       281.395       8.43398       10329.3
        0.595       279.137       1.29795         10049
        0.605       278.803       0.18986       10007.2
        0.615       278.754     0.0276228         10001
        0.625       278.747     0.0040183       10000.2
        0.635       278.746   0.000584387         10000
        0.645       278.746   8.50227e-05         10000
        0.655       278.746    1.2374e-05         10000
        0.665       278.746   1.80096e-06         10000
        0.675       278.746   2.62085e-07         10000
        0.685       278.746   3.81285e-08         10000
        0.695       278.746   5.54507e-09         10000
        0.705       278.746   8.05719e-10         10000
        0.715       278.746   1.17737e-10         10000
        0.725       278.746   1.72918e-11         10000
        0.735       278.746   2.27125e-12         10000
        0.745       278.746    2.6403e-13         10000
        0.755       278.746   8.91499e-30         10000
        0.765       278.746     8.442e-68         10000
        0.775       278.746   9.48178e-49         10000
        0.785       278.746    1.6884e-67         10000
        0.795       278.746             0         10000
        0.805       278.746             0         10000
        0.815       278.746   1.29877e-34         10000
        0.825       278.746   3.37679e-32         10000
        0.835       278.746   4.57339e-26         10000
        0.845       278.746   1.26326e-12         10000
        0.855       278.746   1.98388e-13         10000
        0.865       278.746   1.77965e-12         10000
        0.875       278.746   3.18004e-13         10000
        0.885       278.746   1.29877e-34         10000
        0.895       278.746             0         10000
        0.905       278.746   1.29877e-34         10000
        0.915       278.746   2.59753e-34         10000
        0.925       278.746   5.19506e-34         10000
        0.935       278.746   3.28215e-13         10000
        0.945       278.746   1.45873e-12         10000
        0.955       278.746   3.25297e-13         10000
        0.965       278.746   9.64222e-13         10000
        0.975       278.746   1.07618e-26         10000
        0.985       278.746   9.52552e-13         10000
        0.995       278.746   3.15086e-13         10000
        1.005       278.746    1.7461e-12         10000
        1.015       278.746   6.17044e-13         10000
        1.025       278.746             0         10000
        1.035       278.746             0         10000
        1.045       278.746   2.59753e-34         10000
        1.055       278.746   5.76047e-48         10000
        1.065       278.746             0         10000
        1.075       278.746             0         10000
        1.085       278.746             0         10000
        1.095       278.746   1.09697e-12         10000
        1.105       278.746   6.41842e-14         10000
        1.115       278.746   3.58848e-13         10000
        1.125       278.746   7.48329e-13         10000
        1.135       278.746   7.29366e-15         10000
        1.145       278.746   1.82779e-12         10000
        1.155       278.746   7.89174e-13         10000
        1.165       278.746   2.63301e-12         10000
        1.175       278.746   1.47915e-12         10000
        1.185       278.746   1.27347e-12         10000
        1.195       278.746   9.64222e-13         10000
        1.205       278.746    4.3762e-13         10000
        1.215       278.746      1.52e-12         10000
        1.225       278.746    1.1772e-12         10000
        1.235       278.746   2.30042e-12         10000
        1.245       278.746   1.39017e-12         10000
        1.255       278.746   5.52859e-13         10000
        1.265       278.746   2.23186e-13         10000
        1.275       278.746   2.78618e-13         10000
        1.285       278.746   1.06925e-12         10000
        1.295       278.746   7.59302e-26         10000
        1.305       278.746   3.17292e-40         10000
        1.315       278.746   1.06337e-95         10000
        1.325       278.746             0         10000
        1.335       278.746             0         10000
        1.345       278.746   4.18162e-28         10000
        1.355       278.746   5.12015e-13         10000
        1.365       278.746   7.04567e-13         10000
        1.375       278.746   2.39086e-12         10000
        1.385       278.746   5.92245e-13         10000
        1.395       278.746   4.95969e-13         10000
        1.405       278.746   6.82686e-13         10000
        1.415       278.746   7.11861e-13         10000
        1.425       278.746   1.95178e-12         10000
        1.435       278.746   1.09697e-12         10000
        1.445       278.746   3.35508e-14         10000
        1.455       278.746   5.36813e-13         10000
        1.465       278.746   5.12015e-13         10000
        1.475       278.746   4.79923e-13         10000
        1.485       278.746   1.23409e-12         10000
        1.495       278.746   1.64107e-12         10000
        1.505       278.746   3.48637e-13         10000
        1.515       278.746   1.32161e-12         10000
        1.525       278.746    9.2046e-13         10000
        1.535       278.746   5.84951e-13         10000
        1.545       278.746   6.56429e-14         10000
        1.555       278.746   5.87869e-13         10000
        1.565       278.746   4.84299e-13         10000
        1.575       278.746   1.98388e-13         10000
        1.585       278.746   1.89635e-13         10000
        1.595       278.746   2.65343e-12         10000
        1.605       278.746   1.26764e-12         10000
        1.615       278.746   7.67293e-13         10000
        1.625       278.746    2.6403e-13         10000
        1.635       278.746   1.10134e-12         10000
        1.645       278.746   1.13052e-12         10000
        1.655       278.746   2.74533e-12         10000
        1.665       278.746   2.36315e-12         10000
        1.675       278.746   1.28223e-12         10000
        1.685       278.746   2.42879e-12         10000
        1.695       278.746   2.77159e-13         10000
        1.705       278.746   2.34272e-12         10000
        1.715       278.746   1.22096e-12         10000
        1.725       278.746   6.12667e-13         10000
        1.735       278.746   1.50395e-12         10000
        1.745       278.746   8.47523e-13         10000
        1.755       278.746   4.62418e-13         10000
        1.765       278.746   2.09182e-12         10000
        1.775       278.746   2.29896e-12         10000
        1.785       278.746    2.6724e-12         10000
        1.795       278.746   7.89174e-13         10000
        1.805       278.746   2.77159e-13         10000
        1.815       278.746   8.12514e-13         10000
        1.825       278.746   4.68253e-13         10000
        1.835       278.746   8.43147e-13         10000
        1.845       278.746   1.93574e-12         10000
        1.855       278.746   1.55938e-12         10000
        1.865       278.746   1.84092e-12         10000
        1.875       278.746   6.62264e-13         10000
        1.885       278.746   9.24836e-13         10000
        1.895       278.746   5.89328e-13         10000
        1.905       278.746    2.1808e-12         10000
