#           x             T        mag(U)             p
       -1.935       348.432   7.67651e-10        100000
       -1.925       348.432   1.70438e-09        100000
       -1.915       348.432    3.7533e-09        100000
       -1.905       348.432   8.17974e-09        100000
       -1.895       348.432   1.76722e-08        100000
       -1.885       348.432   3.78205e-08        100000
       -1.875       348.432   8.01984e-08        100000
       -1.865       348.432    1.6846e-07        100000
       -1.855       348.432   3.50497e-07        100000
       -1.845       348.432   7.22176e-07        100000
       -1.835       348.432   1.47336e-06        100000
       -1.825       348.432   2.97577e-06        100000
       -1.815       348.432   5.94897e-06        100000
       -1.805       348.432   1.17693e-05        100000
       -1.795       348.432   2.30375e-05        100000
       -1.785       348.432   4.46072e-05        100000
       -1.775       348.432   8.54207e-05        100000
       -1.765       348.432   0.000161735       99999.9
       -1.755       348.432   0.000302703       99999.9
       -1.745       348.432   0.000559867       99999.8
       -1.735       348.432    0.00102301       99999.6
       -1.725       348.431    0.00184617       99999.3
       -1.715       348.431    0.00328937       99998.8
       -1.705        348.43    0.00578418       99997.9
       -1.695       348.428     0.0100344       99996.3
       -1.685       348.426     0.0171659       99993.7
       -1.675       348.421     0.0289441       99989.3
       -1.665       348.414     0.0480766       99982.2
       -1.655       348.403     0.0786176       99970.9
       -1.645       348.385      0.126475       99953.2
       -1.635       348.358      0.199998       99925.9
       -1.625       348.317       0.31056       99884.9
       -1.615       348.257      0.472965       99824.5
       -1.605        348.17      0.705351       99737.9
       -1.595        348.05       1.02796       99617.5
       -1.585       347.888       1.45948       99455.9
       -1.575       347.681       2.01005       99249.1
       -1.565        347.43       2.67932       98998.4
       -1.555       347.135       3.46418       98705.7
       -1.545       346.799       4.36228       98371.8
       -1.535       346.422       5.36939       97998.8
       -1.525       346.007       6.47893       97589.5
       -1.515       345.558       7.68282       97147.4
       -1.505       345.077       8.97219         96676
       -1.495       344.569        10.338       96179.2
       -1.485       344.036       11.7716       95660.3
       -1.475       343.482       13.2648       95122.6
       -1.465       342.909       14.8104       94569.1
       -1.455       342.319       16.4018       94002.2
       -1.445       341.716       18.0334       93424.3
       -1.435         341.1       19.7003       92837.1
       -1.425       340.474       21.3981       92242.5
       -1.415       339.838       23.1233       91641.8
       -1.405       339.194       24.8728       91036.2
       -1.395       338.543       26.6437       90426.8
       -1.385       337.885       28.4337       89814.4
       -1.375       337.222        30.241       89199.9
       -1.365       336.554       32.0636       88583.9
       -1.355       335.882       33.9002         87967
       -1.345       335.206       35.7493       87349.7
       -1.335       334.527       37.6099       86732.3
       -1.325       333.844       39.4808       86115.4
       -1.315       333.159       41.3614       85499.2
       -1.305       332.471       43.2507       84883.9
       -1.295       331.781        45.148         84270
       -1.285        331.09       47.0528       83657.5
       -1.275       330.396       48.9645       83046.6
       -1.265       329.701       50.8826       82437.7
       -1.255       329.005       52.8067       81830.7
       -1.245       328.307       54.7363       81225.9
       -1.235       327.609       56.6711       80623.3
       -1.225       326.909       58.6107       80023.1
       -1.215       326.209        60.555       79425.3
       -1.205       325.507       62.5035       78830.2
       -1.195       324.805       64.4561       78237.6
       -1.185       324.103       66.4124       77647.8
       -1.175         323.4       68.3724       77060.7
       -1.165       322.696       70.3358       76476.4
       -1.155       321.993       72.3024         75895
       -1.145       321.288        74.272       75316.6
       -1.135       320.584       76.2445       74741.1
       -1.125       319.879       78.2198       74168.5
       -1.115       319.175       80.1976       73599.1
       -1.105        318.47        82.178       73032.6
       -1.095       317.765       84.1606       72469.3
       -1.085        317.06       86.1455       71909.1
       -1.075       316.355       88.1325       71351.9
       -1.065        315.65       90.1215         70798
       -1.055       314.946       92.1124       70247.2
       -1.045       314.241       94.1051       69699.6
       -1.035       313.537       96.0996       69155.2
       -1.025       312.833       98.0956         68614
       -1.015       312.129       100.093       68076.1
       -1.005       311.425       102.092       67541.3
       -0.995       310.722       104.093       67009.8
       -0.985       310.019       106.094       66481.5
       -0.975       309.316       108.097       65956.5
       -0.965       308.614       110.102       65434.7
       -0.955       307.912       112.107       64916.2
       -0.945        307.21       114.113         64401
       -0.935       306.509        116.12         63889
       -0.925       305.809       118.128       63380.2
       -0.915       305.108       120.137       62874.8
       -0.905       304.409       122.147       62372.5
       -0.895        303.71       124.158       61873.6
       -0.885       303.011       126.169       61377.9
       -0.875       302.314        128.18       60885.4
       -0.865       301.616       130.193       60396.2
       -0.855        300.92       132.205       59910.3
       -0.845       300.224       134.219       59427.6
       -0.835       299.528       136.232       58948.1
       -0.825       298.833       138.246       58471.8
       -0.815       298.139        140.26       57998.8
       -0.805       297.446       142.275         57529
       -0.795       296.753       144.289       57062.5
       -0.785       296.062       146.304       56599.1
       -0.775       295.371       148.319       56138.9
       -0.765        294.68       150.334       55681.9
       -0.755       293.991       152.349       55228.2
       -0.745       293.302       154.364       54777.5
       -0.735       292.614       156.378       54330.1
       -0.725       291.927       158.393       53885.8
       -0.715       291.241       160.407       53444.7
       -0.705       290.556       162.421       53006.8
       -0.695       289.871       164.435       52571.9
       -0.685       289.188       166.448       52140.2
       -0.675       288.505       168.461       51711.7
       -0.665       287.824       170.474       51286.2
       -0.655       287.143       172.486       50863.9
       -0.645       286.464       174.497       50444.6
       -0.635       285.785       176.508       50028.5
       -0.625       285.108       178.518       49615.4
       -0.615       284.431       180.528       49205.4
       -0.605       283.756       182.536       48798.5
       -0.595       283.081       184.544       48394.6
       -0.585       282.408        186.55       47993.8
       -0.575       281.736       188.556       47596.1
       -0.565       281.065        190.56       47201.4
       -0.555       280.395       192.564       46809.7
       -0.545       279.727       194.566         46421
       -0.535        279.06       196.567       46035.4
       -0.525       278.394       198.566       45652.8
       -0.515       277.729       200.564       45273.2
       -0.505       277.066        202.56       44896.7
       -0.495       276.404       204.554       44523.1
       -0.485       275.743       206.547       44152.6
       -0.475       275.084       208.537         43785
       -0.465       274.427       210.526       43420.5
       -0.455       273.771       212.512         43059
       -0.445       273.116       214.496       42700.5
       -0.435       272.464       216.478         42345
       -0.425       271.812       218.456       41992.5
       -0.415       271.163       220.432         41643
       -0.405       270.515       222.405       41296.6
       -0.395        269.87       224.375       40953.2
       -0.385       269.226       226.341       40612.9
       -0.375       268.584       228.304       40275.6
       -0.365       267.945       230.262       39941.4
       -0.355       267.307       232.217       39610.4
       -0.345       266.672       234.167       39282.4
       -0.335       266.039       236.112       38957.5
       -0.325       265.409       238.052       38635.8
       -0.315       264.781       239.987       38317.4
       -0.305       264.156       241.916       38002.1
       -0.295       263.533       243.838       37689.9
       -0.285       262.914       245.754       37381.4
       -0.275       262.299       247.663       37076.4
       -0.265       261.686       249.564       36774.1
       -0.255       261.075       251.455       36474.9
       -0.245        260.47       253.338       36179.9
       -0.235       259.871       255.214       35889.7
       -0.225       259.274        257.08       35602.2
       -0.215       258.678       258.931       35316.3
       -0.205       258.086       260.769       35034.5
       -0.195       257.505       262.599       34759.4
       -0.185       256.932       264.419       34488.9
       -0.175       256.356       266.221       34218.7
       -0.165        255.78       268.003       33950.6
       -0.155       255.219       269.773       33690.5
       -0.145       254.673       271.533       33437.9
       -0.135       254.121       273.272       33184.1
       -0.125       253.559       274.981       32927.9
       -0.115       253.017       276.678       32682.7
       -0.105        252.51       278.378       32452.5
       -0.095       251.997       280.056       32220.2
       -0.085       251.434        281.68       31968.4
       -0.075       250.876       283.274       31722.6
       -0.065       250.402       284.897         31513
       -0.055       249.966       286.541       31317.1
       -0.045       249.454       288.112         31088
       -0.035        248.81       289.566       30811.9
       -0.025       248.315       291.039       30601.4
       -0.015       247.951       292.575       30431.6
       -0.005       247.735       293.615       30304.6
        0.005       247.307       294.011       30115.9
        0.015       247.326       294.313       30113.4
        0.025        247.39       294.648       30132.4
        0.035       247.422       294.919       30139.9
        0.045       247.273       295.073       30073.5
        0.055       247.227       295.194       30055.7
        0.065       247.225       295.371       30053.3
        0.075       247.294       295.569       30078.5
        0.085       247.331       295.719       30087.8
        0.095       247.256       295.783       30054.3
        0.105       247.221       295.833       30038.5
        0.115        247.24       295.916       30046.1
        0.125       247.338       296.017       30081.4
        0.135       247.361       296.067       30086.6
        0.145       247.334       296.048       30072.6
        0.155       247.315       296.008       30062.9
        0.165       247.359       295.987       30080.8
        0.175       247.475       295.971         30120
        0.185       247.486       295.907       30121.3
        0.195        247.48       295.793       30115.9
        0.205       247.477       295.655       30113.3
        0.215        247.54       295.566       30140.1
        0.225       247.624       295.501       30168.1
        0.235       247.648       295.391       30173.7
        0.245        247.65       295.256       30172.5
        0.255        247.63       295.127       30163.7
        0.265       247.681       295.031       30186.9
        0.275       247.747       294.947       30214.7
        0.285       247.738       294.846         30214
        0.295       247.717       294.729       30209.9
        0.305       247.695       294.621       30205.3
        0.315       247.739       294.556       30227.3
        0.325       247.774       294.512       30239.2
        0.335       247.795       294.444       30243.7
        0.345       247.797       294.363         30240
        0.355       247.794       294.294       30233.5
        0.365       247.843       294.255       30250.1
        0.375         247.9       294.222       30266.7
        0.385       247.905       294.173       30266.2
        0.395       247.894       294.108       30258.4
        0.405       247.886        294.05       30254.8
        0.415       247.926       294.017       30270.9
        0.425       247.961       293.991       30283.2
        0.435       247.961       293.948       30282.8
        0.445       247.943       293.894         30274
        0.455       247.938       293.846       30271.7
        0.465       247.976       293.823       30286.6
        0.475       248.003       293.807         30295
        0.485       248.006       293.775       30294.3
        0.495       247.988       293.733       30284.6
        0.505       247.989       293.697       30283.7
        0.515       248.026       293.685         30297
        0.525       248.044       293.678       30301.4
        0.535       248.047       293.653       30299.7
        0.545       248.034       293.619       30292.4
        0.555       248.037       293.598       30291.5
        0.565       248.068       293.596       30301.5
        0.575       248.086       293.594       30305.6
        0.585       248.084       293.575       30301.2
        0.595       248.075       293.549       30294.8
        0.605       248.082       293.539       30294.9
        0.615       248.112       293.545       30303.3
        0.625       248.133       293.545       30307.5
        0.635       248.127        293.53       30301.1
        0.645       248.117       293.514       30292.8
        0.655        248.13       293.511       30294.7
        0.665        248.17        293.52       30305.2
        0.675       248.184       293.525       30305.8
        0.685       248.176       293.513       30296.2
        0.695       248.181         293.5       30293.1
        0.705       248.201       293.503       30295.5
        0.715       248.232       293.516       30301.7
        0.725       248.249       293.516       30301.7
        0.735       248.245       293.504         30295
        0.745       248.248       293.497       30290.9
        0.755       248.267       293.502       30294.2
        0.765       248.297        293.51       30300.7
        0.775       248.302       293.509       30298.3
        0.785       248.297       293.499       30290.8
        0.795       248.309       293.494       30290.6
        0.805       248.341         293.5         30297
        0.815       248.366       293.511       30298.8
        0.825       248.381       293.508       30294.5
        0.835       248.391       293.497       30288.9
        0.845       248.422       293.494       30288.6
        0.855       248.476       293.502       30296.7
        0.865       248.525        293.51       30301.6
        0.875       248.546       293.501       30295.5
        0.885       248.555       293.484       30284.4
        0.895       248.584       293.481       30284.1
        0.905       248.647       293.499         30297
        0.915       248.703        293.51       30306.5
        0.925       248.707       293.498       30297.2
        0.935       248.702       293.476       30281.1
        0.945       248.731       293.465       30280.4
        0.955       248.809       293.486       30296.2
        0.965       248.881       293.514         30306
        0.975       248.927       293.505       30300.3
        0.985       248.954       293.472       30285.3
        0.995       249.023       293.457         30278
        1.005       249.152       293.474       30289.2
        1.015       249.325       293.507       30308.2
        1.025       249.471       293.518       30307.5
        1.035       249.601       293.498       30286.1
        1.045       249.821        293.48       30280.1
        1.055       250.165       293.507       30286.2
        1.065       250.699       293.568       30306.3
        1.075       251.418       293.616       30312.7
        1.085       252.416       293.636       30299.2
        1.095        253.89       293.652         30282
        1.105       256.107       293.698       30283.7
        1.115       259.336       293.781         30308
        1.125       263.785       293.868       30314.5
        1.135       269.788       293.904       30306.9
        1.145       277.691       293.896       30285.5
        1.155       287.894       293.882       30281.5
        1.165       300.615       293.873       30296.5
        1.175       315.791       293.826       30311.1
        1.185       332.955       293.695       30304.4
        1.195       351.087       293.483       30278.4
        1.205       368.345       293.265       30274.9
        1.215        382.09       293.151       30291.1
        1.225       390.892        293.15       30314.4
        1.235       395.564       293.185       30314.3
        1.245       397.759       293.202       30294.6
        1.255       398.722       293.224       30284.6
        1.265       399.164       293.301       30297.3
        1.275       399.355       293.397         30316
        1.285       399.382       293.435       30317.5
        1.295       399.271       293.399       30296.2
        1.305       399.112       293.356       30282.9
        1.315       398.987       293.371       30291.7
        1.325       398.862       293.425       30314.8
        1.335       398.634       293.457       30318.2
        1.345       398.371       293.425       30301.4
        1.355       398.197       293.368       30284.5
        1.365       398.153       293.371       30289.2
        1.375       398.211       293.428       30313.4
        1.385        398.22       293.462       30320.2
        1.395        398.16       293.432       30306.5
        1.405       398.063        293.38         30286
        1.415       398.062       293.379       30289.3
        1.425       398.145       293.431         30313
        1.435       398.164        293.47       30319.3
        1.445       398.121       293.447       30308.8
        1.455        398.03       293.398       30289.7
        1.465       398.021        293.39       30290.7
        1.475       398.089       293.434       30311.4
        1.485       398.108       293.472       30318.2
        1.495       398.074       293.454       30310.6
        1.505        397.99       293.408       30293.1
        1.515       397.976       293.398       30292.2
        1.525       398.035       293.438       30309.4
        1.535       398.069       293.474       30318.5
        1.545       398.049       293.464       30312.8
        1.555       397.975       293.427         30295
        1.565       397.967       293.413       30293.8
        1.575       398.024       293.446       30309.2
        1.585       398.057       293.482       30317.2
        1.595       398.044       293.473       30312.9
        1.605        397.98       293.434       30297.9
        1.615       397.964       293.417       30295.2
        1.625       398.005       293.442       30307.4
        1.635       398.039       293.469       30316.6
        1.645       398.026       293.461       30313.3
        1.655       397.962       293.425       30298.5
        1.665       397.948       293.404       30296.2
        1.675       397.984       293.423       30307.2
        1.685       398.015       293.449       30314.7
        1.695       398.008       293.441       30312.4
        1.705       397.955       293.405       30299.5
        1.715       397.941       293.384       30296.2
        1.725       397.969       293.396       30304.5
        1.735       398.004       293.414       30312.8
        1.745       397.997       293.404       30310.7
        1.755       397.945       293.367         30298
        1.765       397.932       293.339       30295.3
        1.775       397.953       293.342         30302
        1.785       397.978       293.352       30308.3
        1.795       397.973       293.336       30306.7
        1.805       397.926       293.295       30295.2
        1.815       397.909       293.262       30291.6
        1.825       397.923       293.255       30295.9
        1.835        397.95       293.252       30302.9
        1.845       397.943       293.229       30300.5
        1.855       397.889       293.181       30287.6
        1.865       397.877       293.136       30285.4
        1.875       397.881       293.113       30287.3
        1.885       397.896       293.097       30291.5
        1.895       397.889       293.058       30289.4
        1.905       397.834       292.994       30276.6
        1.915       397.813       292.934       30272.2
        1.925        397.81       292.887       30271.9
        1.935       397.814       292.842       30273.7
        1.945        397.81       292.782       30272.4
        1.955       397.738       292.685       30254.6
        1.965       397.699        292.58       30246.4
        1.975       397.685       292.492       30243.7
        1.985        397.68        292.41       30243.5
        1.995       397.682       292.315       30244.2
        2.005       397.594       292.164       30220.9
        2.015       397.497       291.986       30199.1
        2.025       397.476        291.83       30194.1
        2.035       397.467       291.689       30192.4
        2.045       397.476       291.535       30194.8
        2.055       397.377       291.295         30166
        2.065       397.177       290.981       30119.2
        2.075       397.121        290.69       30106.1
        2.085       397.093       290.422       30099.9
        2.095       397.089       290.137       30100.2
        2.105       397.005       289.715       30074.2
        2.115       396.569       289.063         29967
