#           x             T        mag(U)             p
        3.535       278.746   3.95316e-13         10000
        3.545       278.746   6.56429e-13         10000
        3.555       278.746   2.77159e-14         10000
        3.565       278.746   9.61304e-13         10000
        3.575       278.746   2.11808e-12         10000
        3.585       278.746   2.81098e-12         10000
        3.595       278.746   7.17696e-13         10000
        3.605       278.746     4.595e-13         10000
        3.615       278.746   1.28806e-12         10000
        3.625       278.746   9.00037e-13         10000
        3.635       278.746   1.22825e-12         10000
        3.645       278.746   3.45719e-12         10000
        3.655       278.746    9.7735e-13         10000
        3.665       278.746   3.73873e-12         10000
        3.675       278.746   3.82188e-12         10000
        3.685       278.746   5.98955e-12         10000
        3.695       278.746   4.38057e-12         10000
        3.705       278.746   5.19017e-12         10000
        3.715       278.746   4.20115e-12         10000
        3.725       278.746   5.11869e-12         10000
        3.735       278.746   5.07493e-12         10000
        3.745       278.746   4.65919e-12         10000
        3.755       278.746   4.57458e-12         10000
        3.765       278.746   3.70664e-12         10000
        3.775       278.746   5.26019e-12         10000
        3.785       278.746   4.52936e-12         10000
        3.795       278.746   1.64253e-12         10000
        3.805       278.746   2.47109e-12         10000
        3.815       278.746   2.53236e-12         10000
        3.825       278.746   2.00721e-12         10000
        3.835       278.746   2.42441e-12         10000
        3.845       278.746   2.89266e-12         10000
        3.855       278.746   1.73443e-12         10000
        3.865       278.746   1.53021e-12         10000
        3.875       278.746   1.19762e-12         10000
        3.885       278.746   1.67025e-12         10000
        3.895       278.746   2.36315e-13         10000
        3.905       278.746   1.60898e-12         10000
        3.915       278.746   1.93282e-12         10000
        3.925       278.746   5.03262e-13         10000
        3.935       278.746   1.23409e-12         10000
        3.945       278.746   1.92261e-12         10000
        3.955       278.746   2.39524e-12         10000
        3.965       278.746    8.1689e-13         10000
        3.975       278.746   6.28713e-13         10000
        3.985       278.746   1.92553e-12         10000
        3.995       278.746   3.87293e-12         10000
        4.005       278.746   4.34848e-12         10000
        4.015       278.746   2.65052e-12         10000
        4.025       278.746   3.29236e-12         10000
        4.035       278.746   3.36967e-13         10000
        4.045       278.746   2.29021e-12         10000
        4.055       278.746   6.97274e-13         10000
        4.065       278.746   8.13972e-13         10000
        4.075       278.746    8.1689e-14         10000
        4.085       278.746   1.26472e-12         10000
        4.095       278.746   2.95539e-12         10000
        4.105       278.746   7.55623e-13         10000
        4.115       278.746   6.68099e-13         10000
        4.125       278.746   2.45359e-12         10000
        4.135       278.746   2.31501e-12         10000
        4.145       278.746   3.12023e-12         10000
        4.155       278.746   5.14932e-12         10000
        4.165       278.746    2.5557e-12         10000
        4.175       278.746   6.06832e-13         10000
        4.185       278.746   2.75992e-12         10000
        4.195       278.746   1.20783e-12         10000
        4.205       278.746   3.32299e-12         10000
        4.215       278.746   2.87662e-12         10000
        4.225       278.746   2.03201e-12         10000
        4.235       278.746   2.04952e-12         10000
        4.245       278.746   2.52944e-12         10000
        4.255       278.746   3.76936e-12         10000
        4.265       278.746    4.0509e-12         10000
        4.275       278.746   2.58341e-12         10000
        4.285       278.746   2.02034e-12         10000
        4.295       278.746   8.13972e-13         10000
        4.305       278.746   1.28077e-12         10000
        4.315       278.746   1.89781e-12         10000
        4.325       278.746   6.50594e-13         10000
        4.335       278.746    2.4565e-12         10000
        4.345       278.746   2.31209e-12         10000
        4.355       278.746   2.91309e-12         10000
        4.365       278.746   5.21497e-12         10000
        4.375       278.746   4.29888e-12         10000
        4.385       278.746   5.50379e-12         10000
        4.395       278.746   3.30111e-12         10000
        4.405       278.746   5.08076e-12         10000
        4.415       278.746   5.35792e-12         10000
        4.425       278.746    5.9983e-12         10000
        4.435       278.746   6.27984e-12         10000
        4.445       278.746   6.37028e-12         10000
        4.455       278.746   7.15654e-12         10000
        4.465       278.746   5.39439e-12         10000
        4.475       278.746   5.76199e-12         10000
        4.485       278.746   6.50157e-12         10000
        4.495       278.746   6.68099e-12         10000
        4.505       278.746   6.22441e-12         10000
        4.515       278.746   6.30318e-12         10000
        4.525       278.746   5.60591e-12         10000
        4.535       278.746   4.56729e-12         10000
        4.545       278.746    6.3484e-12         10000
        4.555       278.746   5.80575e-12         10000
        4.565       278.746   6.66495e-12         10000
        4.575       278.746   6.45051e-12         10000
        4.585       278.746   6.67953e-12         10000
        4.595       278.746   5.41627e-12         10000
        4.605       278.746   5.13182e-12         10000
        4.615       278.746   5.27769e-12         10000
        4.625       278.746   6.26525e-12         10000
        4.635       278.746   7.73274e-12         10000
        4.645       278.746   8.21266e-12         10000
        4.655       278.746   1.03118e-11         10000
        4.665       278.746   9.37527e-12         10000
        4.675       278.746    9.2046e-12         10000
        4.685       278.746   8.41396e-12         10000
        4.695       278.746   7.62333e-12         10000
        4.705       278.746   7.18571e-12         10000
        4.715       278.746   6.51178e-12         10000
        4.725       278.746   6.99462e-12         10000
        4.735       278.746     6.239e-12         10000
        4.745       278.746   6.34111e-12         10000
        4.755       278.746   6.38779e-12         10000
        4.765       278.746   6.36007e-12         10000
        4.775       278.746   7.51684e-12         10000
        4.785       278.746   6.80936e-12         10000
        4.795       278.746   8.18203e-12         10000
        4.805       278.746   8.29727e-12         10000
        4.815       278.746   8.30748e-12         10000
        4.825       278.746   7.03255e-12         10000
        4.835       278.746    5.6307e-12         10000
        4.845       278.746   4.77443e-12         10000
        4.855       278.746   4.89988e-12         10000
        4.865       278.746   6.58617e-12         10000
        4.875       278.746   6.80352e-12         10000
        4.885       278.746   7.19446e-12         10000
        4.895       278.746   5.97788e-12         10000
        4.905       278.746    7.8859e-12         10000
        4.915       278.746   6.65036e-12         10000
        4.925       278.746   7.75024e-12         10000
        4.935       278.746   7.05589e-12         10000
        4.945       278.746   6.24629e-12         10000
        4.955       278.746   6.34548e-12         10000
        4.965       278.746   5.90932e-12         10000
        4.975       278.746   5.06763e-12         10000
        4.985       278.746   5.56798e-12         10000
        4.995       278.746   5.59715e-12         10000
