#           x             T        mag(U)             p
       -4.445       348.432   3.61765e-13        100000
       -4.435       348.432   5.74739e-13        100000
       -4.425       348.432   8.56274e-13        100000
       -4.415       348.432   4.30325e-13        100000
       -4.405       348.432   2.80076e-13        100000
       -4.395       348.432   5.38271e-13        100000
       -4.385       348.432   1.28076e-12        100000
       -4.375       348.432   1.40767e-12        100000
       -4.365       348.432   6.09749e-13        100000
       -4.355       348.432   2.61113e-13        100000
       -4.345       348.432   9.08789e-13        100000
       -4.335       348.432   5.82033e-13        100000
       -4.325       348.432   9.33587e-14        100000
       -4.315       348.432    1.2866e-12        100000
       -4.305       348.432   6.66639e-13        100000
       -4.295       348.432   4.37619e-15        100000
       -4.285       348.432   7.01649e-13        100000
       -4.275       348.432   1.89635e-13        100000
       -4.265       348.432   3.29673e-13        100000
       -4.255       348.432   8.32935e-13        100000
       -4.245       348.432   5.48482e-13        100000
       -4.235       348.432   2.18809e-13        100000
       -4.225       348.432   3.96774e-13        100000
       -4.215       348.432   4.14279e-13        100000
       -4.205       348.432   1.17428e-12        100000
       -4.195       348.432   7.61457e-13        100000
       -4.185       348.432   2.85911e-13        100000
       -4.175       348.432   1.45873e-14        100000
       -4.165       348.432   1.37266e-12        100000
       -4.155       348.432   7.96466e-13        100000
       -4.145       348.432    1.5127e-12        100000
       -4.135       348.432   1.36099e-12        100000
       -4.125       348.432   1.90364e-12        100000
       -4.115       348.432   4.93051e-13        100000
       -4.105       348.432   1.16844e-12        100000
       -4.095       348.432    4.4783e-13        100000
       -4.085       348.432   1.61044e-12        100000
       -4.075       348.432    3.5593e-13        100000
       -4.065       348.432   6.41841e-14        100000
       -4.055       348.432   9.62762e-13        100000
       -4.045       348.432   1.03862e-12        100000
       -4.035       348.432    7.0019e-13        100000
       -4.025       348.432   5.25143e-14        100000
       -4.015       348.432   1.37121e-13        100000
       -4.005       348.432   9.65679e-13        100000
       -3.995       348.432   9.20458e-13        100000
       -3.985       348.432   6.03914e-13        100000
       -3.975       348.432   4.68252e-13        100000
       -3.965       348.432   7.61457e-13        100000
       -3.955       348.432   5.73281e-13        100000
       -3.945       348.432   2.08744e-12        100000
       -3.935       348.432   1.05904e-12        100000
       -3.925       348.432   2.06556e-12        100000
       -3.915       348.432   8.51898e-13        100000
       -3.905       348.432   1.58272e-12        100000
       -3.895       348.432   3.25297e-13        100000
       -3.885       348.432   2.17642e-12        100000
       -3.875       348.432   1.61335e-12        100000
       -3.865       348.432   6.03914e-13        100000
       -3.855       348.432   5.00344e-13        100000
       -3.845       348.432   2.20268e-13        100000
       -3.835       348.432    4.3616e-13        100000
       -3.825       348.432   7.17695e-13        100000
       -3.815       348.432   2.26103e-13        100000
       -3.805       348.432   1.82195e-12        100000
       -3.795       348.432   5.92244e-13        100000
       -3.785       348.432   9.72973e-13        100000
       -3.775       348.432   1.95616e-12        100000
       -3.765       348.432   2.08452e-12        100000
       -3.755       348.432   2.05681e-13        100000
       -3.745       348.432   1.12468e-12        100000
       -3.735       348.432   7.61457e-13        100000
       -3.725       348.432   7.87714e-14        100000
       -3.715       348.432   3.42801e-13        100000
       -3.705       348.432   1.22533e-13        100000
       -3.695       348.432   8.34393e-13        100000
       -3.685       348.432   3.20921e-13        100000
       -3.675       348.432   6.36006e-13        100000
       -3.665       348.432   1.55501e-12        100000
       -3.655       348.432   1.02111e-12        100000
       -3.645       348.432   7.41035e-13        100000
       -3.635       348.432   4.06986e-13        100000
       -3.625       348.432   1.54334e-12        100000
       -3.615       348.432   7.59998e-13        100000
       -3.605       348.432   1.46456e-12        100000
       -3.595       348.432   2.94663e-13        100000
       -3.585       348.432   5.80574e-13        100000
       -3.575       348.432      9.19e-14        100000
       -3.565       348.432   1.42955e-13        100000
       -3.555       348.432    3.9094e-13        100000
       -3.545       348.432   1.88176e-12        100000
       -3.535       348.432   1.64107e-12        100000
       -3.525       348.432   1.91677e-12        100000
       -3.515       348.432   1.53167e-13        100000
       -3.505       348.432   1.23409e-12        100000
       -3.495       348.432   3.63224e-13        100000
       -3.485       348.432   1.31723e-12        100000
       -3.475       348.432   7.78962e-13        100000
       -3.465       348.432   6.76851e-13        100000
       -3.455       348.432   8.21265e-13        100000
       -3.445       348.432   8.50439e-13        100000
       -3.435       348.432   2.05681e-13        100000
       -3.425       348.432   1.45873e-13        100000
       -3.415       348.432   2.05389e-12        100000
       -3.405       348.432   9.90477e-13        100000
       -3.395       348.432   8.91284e-13        100000
       -3.385       348.432   6.09749e-13        100000
       -3.375       348.432   7.78962e-13        100000
       -3.365       348.432   6.68098e-13        100000
       -3.355       348.432   1.45435e-12        100000
       -3.345       348.432    1.0284e-12        100000
       -3.335       348.432   1.58272e-12        100000
       -3.325       348.432   1.44852e-12        100000
       -3.315       348.432   8.46063e-14        100000
       -3.305       348.432   7.87714e-14        100000
       -3.295       348.432   8.69403e-13        100000
       -3.285       348.432   8.05219e-13        100000
       -3.275       348.432   2.06702e-12        100000
       -3.265       348.432   1.60023e-12        100000
       -3.255       348.432   3.03416e-13        100000
       -3.245       348.432   1.24576e-12        100000
       -3.235       348.432   1.75485e-12        100000
       -3.225       348.432   1.11301e-12        100000
       -3.215       348.432   7.95008e-13        100000
       -3.205       348.432   7.58539e-13        100000
       -3.195       348.432   7.20612e-13        100000
       -3.185       348.432   3.57389e-13        100000
       -3.175       348.432   1.98387e-13        100000
       -3.165       348.432   1.59439e-12        100000
       -3.155       348.432    1.4281e-12        100000
       -3.145       348.432   2.55278e-13        100000
       -3.135       348.432    9.0733e-13        100000
       -3.125       348.432   2.43608e-13        100000
       -3.115       348.432   4.15738e-13        100000
       -3.105       348.432   1.27493e-12        100000
       -3.095       348.432   2.48276e-12        100000
       -3.085       348.432   7.77503e-13        100000
       -3.075       348.432   1.27639e-12        100000
       -3.065       348.432   3.01957e-13        100000
       -3.055       348.432   6.52052e-13        100000
       -3.045       348.432   1.82487e-12        100000
       -3.035       348.432   1.02111e-12        100000
       -3.025       348.432   3.42801e-13        100000
       -3.015       348.432   4.39078e-13        100000
       -3.005       348.432   4.46371e-13        100000
       -2.995       348.432   8.54816e-13        100000
       -2.985       348.432   1.47332e-12        100000
       -2.975       348.432   7.20612e-13        100000
       -2.965       348.432   6.71016e-14        100000
       -2.955       348.432   1.42226e-12        100000
       -2.945       348.432   1.96199e-12        100000
       -2.935       348.432   1.38288e-12        100000
       -2.925       348.432   1.49957e-12        100000
       -2.915       348.432   2.34855e-13        100000
       -2.905       348.432   1.02111e-14        100000
       -2.895       348.432   1.57543e-12        100000
       -2.885       348.432   3.77811e-13        100000
       -2.875       348.432   1.04737e-12        100000
       -2.865       348.432   1.18449e-12        100000
       -2.855       348.432    7.1186e-13        100000
       -2.845       348.432   5.83492e-14        100000
       -2.835       348.432   5.33895e-13        100000
       -2.825       348.432   2.15746e-12        100000
       -2.815       348.432   1.20929e-12        100000
       -2.805       348.432   5.60152e-13        100000
       -2.795       348.432   1.64836e-13        100000
       -2.785       348.432   1.07508e-12        100000
       -2.775       348.432   1.50249e-13        100000
       -2.765       348.432   1.76652e-12        100000
       -2.755       348.432   1.46165e-12        100000
       -2.745       348.432   1.66295e-13        100000
       -2.735       348.432   3.06333e-13        100000
       -2.725       348.432   3.64682e-14        100000
       -2.715       348.432   1.69213e-13        100000
       -2.705       348.432   4.98886e-13        100000
       -2.695       348.432   2.77159e-14        100000
       -2.685       348.432   9.54009e-13        100000
       -2.675       348.432   1.84383e-12        100000
       -2.665       348.432   2.02763e-13        100000
       -2.655       348.432   2.24644e-13        100000
       -2.645       348.432   1.50541e-12        100000
       -2.635       348.432   5.48482e-13        100000
       -2.625       348.432   3.61765e-13        100000
       -2.615       348.432   2.58195e-13        100000
       -2.605       348.432   2.59216e-12        100000
       -2.595       348.432   6.18501e-13        100000
       -2.585       348.432    7.1186e-13        100000
       -2.575       348.432   1.01819e-12        100000
       -2.565       348.432   3.82187e-13        100000
       -2.555       348.432   8.05219e-13        100000
       -2.545       348.432   1.22096e-12        100000
       -2.535       348.432   1.66003e-12        100000
       -2.525       348.432   8.47522e-13        100000
       -2.515       348.432    1.9474e-12        100000
       -2.505       348.432   5.67446e-13        100000
       -2.495       348.432   3.64682e-14        100000
       -2.485       348.432   5.30978e-13        100000
       -2.475       348.432   7.57081e-13        100000
       -2.465       348.432   1.55355e-12        100000
       -2.455       348.432   7.26447e-13        100000
       -2.445       348.432   1.06779e-12        100000
       -2.435       348.432   1.41643e-12        100000
       -2.425       348.432    2.9904e-13        100000
       -2.415       348.432    9.6422e-13        100000
       -2.405       348.432   1.85696e-12        100000
       -2.395       348.432   1.88176e-12        100000
       -2.385       348.432   1.79715e-12        100000
       -2.375       348.432    1.3114e-12        100000
       -2.365       348.432   1.37121e-13        100000
       -2.355       348.432   3.06333e-14        100000
       -2.345       348.432    7.0019e-14        100000
       -2.335       348.432   6.28712e-13        100000
       -2.325       348.432   3.61765e-13        100000
       -2.315       348.432   1.85259e-13        100000
       -2.305       348.432   1.25159e-12        100000
       -2.295       348.432   1.54188e-12        100000
       -2.285       348.432   3.03416e-13        100000
       -2.275       348.432   5.79116e-13        100000
       -2.265       348.432   6.92897e-13        100000
       -2.255       348.432   1.01965e-12        100000
       -2.245       348.432   1.22533e-13        100000
       -2.235       348.432   4.37619e-14        100000
       -2.225       348.432     1.396e-12        100000
       -2.215       348.432   2.08598e-13        100000
       -2.205       348.432   1.66587e-12        100000
       -2.195       348.432   1.51562e-12        100000
       -2.185       348.432   1.21366e-12        100000
       -2.175       348.432   1.55209e-12        100000
       -2.165       348.432   9.86101e-13        100000
       -2.155       348.432   4.85757e-13        100000
       -2.145       348.432   4.20114e-13        100000
       -2.135       348.432   1.26618e-12        100000
       -2.125       348.432   9.93395e-13        100000
       -2.115       348.432    7.2353e-13        100000
       -2.105       348.432     3.676e-13        100000
       -2.095       348.432   2.17351e-13        100000
       -2.085       348.432   1.16552e-12        100000
       -2.075       348.432    2.6899e-12        100000
       -2.065       348.432   1.55938e-12        100000
       -2.055       348.432   1.98241e-12        100000
       -2.045       348.432    3.7927e-14        100000
       -2.035       348.432   3.01957e-13        100000
       -2.025       348.432   1.33911e-12        100000
       -2.015       348.432   6.47676e-13        100000
       -2.005       348.432   1.64253e-12        100000
       -1.995       348.432   1.98971e-12        100000
       -1.985       348.432   2.17059e-12        100000
       -1.975       348.432   4.66793e-14        100000
       -1.965       348.432   2.36314e-13        100000
       -1.955       348.432   5.57235e-13        100000
       -1.945       348.432   1.63378e-13        100000
       -1.935       348.432   1.49957e-12        100000
       -1.925       348.432   1.06487e-12        100000
       -1.915       348.432   2.08598e-13        100000
       -1.905       348.432   2.53819e-13        100000
       -1.895       348.432   5.70363e-13        100000
       -1.885       348.432   3.42801e-13        100000
       -1.875       348.432   4.66793e-14        100000
       -1.865       348.432    1.0109e-12        100000
       -1.855       348.432   2.27562e-13        100000
       -1.845       348.432   8.12512e-13        100000
       -1.835       348.432   9.26293e-13        100000
       -1.825       348.432   1.23992e-13        100000
       -1.815       348.432   7.73127e-14        100000
       -1.805       348.432   2.15163e-12        100000
       -1.795       348.432   2.97581e-13        100000
       -1.785       348.432   9.14623e-13        100000
       -1.775       348.432   9.68596e-13        100000
       -1.765       348.432   5.71822e-13        100000
       -1.755       348.432   1.76798e-12        100000
       -1.745       348.432   3.57389e-13        100000
       -1.735       348.432   1.19616e-12        100000
       -1.725       348.432   1.26034e-12        100000
       -1.715       348.432   7.45411e-13        100000
       -1.705       348.432   2.36314e-13        100000
       -1.695       348.432   1.32599e-12        100000
       -1.685       348.432   1.37996e-12        100000
       -1.675       348.432   1.68192e-12        100000
       -1.665       348.432   7.06025e-13        100000
       -1.655       348.432   3.50095e-13        100000
       -1.645       348.432    2.2727e-12        100000
       -1.635       348.432   3.70517e-13        100000
       -1.625       348.432   1.03862e-12        100000
       -1.615       348.432   5.42647e-13        100000
       -1.605       348.432   1.75048e-13        100000
       -1.595       348.432   3.82187e-13        100000
       -1.585       348.432   1.26764e-12        100000
       -1.575       348.432   1.11301e-12        100000
       -1.565       348.432   1.04007e-12        100000
       -1.555       348.432   1.16698e-14        100000
       -1.545       348.432   1.55063e-12        100000
       -1.535       348.432   1.18157e-13        100000
       -1.525       348.432   6.85603e-14        100000
       -1.515       348.432   6.25795e-13        100000
       -1.505       348.432    5.0472e-13        100000
       -1.495       348.432   9.04412e-13        100000
       -1.485       348.432   2.39232e-13        100000
       -1.475       348.432   7.51246e-13        100000
       -1.465       348.432   1.08092e-12        100000
       -1.455       348.432   3.19462e-13        100000
       -1.445       348.432   9.04412e-13        100000
       -1.435       348.432   8.73779e-13        100000
       -1.425       348.432   2.04368e-12        100000
       -1.415       348.432   1.82341e-12        100000
       -1.405       348.432   1.07362e-12        100000
       -1.395       348.432   2.01305e-13        100000
       -1.385       348.432   1.42518e-12        100000
       -1.375       348.432     5.514e-13        100000
       -1.365       348.432   1.24576e-12        100000
       -1.355       348.432   6.71016e-14        100000
       -1.345       348.432   1.52583e-12        100000
       -1.335       348.432   1.57397e-12        100000
       -1.325       348.432   9.72973e-13        100000
       -1.315       348.432   1.00652e-13        100000
       -1.305       348.432   2.26103e-13        100000
       -1.295       348.432   3.25297e-13        100000
       -1.285       348.432   1.50687e-12        100000
       -1.275       348.432   5.87868e-13        100000
       -1.265       348.432   1.18741e-12        100000
       -1.255       348.432   2.23186e-13        100000
       -1.245       348.432   3.58847e-13        100000
       -1.235       348.432   1.40038e-12        100000
       -1.225       348.432   1.50249e-12        100000
       -1.215       348.432   1.04737e-12        100000
       -1.205       348.432   5.77657e-13        100000
       -1.195       348.432   1.08092e-12        100000
       -1.185       348.432   1.62211e-12        100000
       -1.175       348.432    1.6046e-14        100000
       -1.165       348.432    1.1947e-12        100000
       -1.155       348.432   1.27785e-12        100000
       -1.145       348.432   4.55999e-12        100000
       -1.135       348.432   1.60635e-11        100000
       -1.125       348.432   4.90337e-11        100000
       -1.115       348.432   1.38948e-10        100000
       -1.105       348.432   3.86626e-10        100000
       -1.095       348.432   1.05365e-09        100000
       -1.085       348.432   2.84249e-09        100000
       -1.075       348.432   7.55693e-09        100000
       -1.065       348.432   1.98216e-08        100000
       -1.055       348.432   5.12817e-08        100000
       -1.045       348.432   1.30835e-07        100000
       -1.035       348.432   3.29072e-07        100000
       -1.025       348.432   8.15706e-07        100000
       -1.015       348.432   1.99211e-06        100000
       -1.005       348.432   4.79159e-06        100000
       -0.995       348.432    1.1347e-05        100000
       -0.985       348.432   2.64452e-05        100000
       -0.975       348.432   6.06324e-05        100000
       -0.965       348.432   0.000136698        100000
       -0.955       348.432   0.000302914       99999.9
       -0.945       348.432    0.00065941       99999.8
       -0.935       348.431     0.0014094       99999.5
       -0.925       348.431    0.00295593       99998.9
       -0.915        348.43    0.00607934       99997.8
       -0.905       348.428     0.0122519       99995.5
       -0.895       348.423     0.0241759       99991.1
       -0.885       348.415     0.0466651       99982.9
       -0.875         348.4      0.088016       99967.6
       -0.865       348.372      0.162005       99940.4
       -0.855       348.325      0.290536       99892.9
       -0.845       348.245       0.50662       99812.9
       -0.835       348.115       0.85658       99682.9
       -0.825       347.913       1.39846       99480.8
       -0.815       347.615         2.188       99183.7
       -0.805       347.212       3.25351       98782.2
       -0.795       346.705       4.60044         98279
       -0.785       346.092       6.23124         97673
       -0.775       345.376       8.14035       96968.6
       -0.765       344.565       10.3105       96174.3
       -0.755       343.667       12.7171       95301.1
       -0.745       342.695        15.332       94361.2
       -0.735       341.658       18.1269       93366.6
       -0.725       340.567       21.0754       92328.2
       -0.715       339.431       24.1539       91255.5
       -0.705       338.257       27.3423       90156.5
       -0.695       337.053       30.6236       89038.1
       -0.685       335.822       33.9837       87905.8
       -0.675       334.569        37.411       86764.2
       -0.665       333.298       40.8957       85616.9
       -0.655       332.013         44.43       84467.1
       -0.645       330.714       48.0071       83317.2
       -0.635       329.405       51.6216       82169.2
       -0.625       328.087       55.2689         81025
       -0.615       326.762       58.9451       79885.8
       -0.605       325.431       62.6467       78752.9
       -0.595       324.094       66.3711       77627.2
       -0.585       322.753       70.1159       76509.5
       -0.575       321.409       73.8787       75400.6
       -0.565       320.061        77.658       74300.8
       -0.555       318.712        81.452       73210.9
       -0.545       317.361       85.2592         72131
       -0.535       316.008       89.0786       71061.6
       -0.525       314.655       92.9088         70003
       -0.515       313.301       96.7489       68955.4
       -0.505       311.947       100.598       67918.9
       -0.495       310.594       104.455       66893.8
       -0.485       309.241       108.319       65880.2
       -0.475       307.888        112.19       64878.2
       -0.465       306.536       116.067       63887.8
       -0.455       305.186       119.949       62909.2
       -0.445       303.837       123.835       61942.4
       -0.435        302.49       127.726       60987.4
       -0.425       301.144       131.619       60044.2
       -0.415       299.801       135.516         59113
       -0.405        298.46       139.415       58193.7
       -0.395       297.121       143.316       57286.2
       -0.385       295.784       147.218       56390.7
       -0.375       294.451        151.12         55507
       -0.365        293.12       155.023       54635.2
       -0.355       291.793       158.925       53775.2
       -0.345       290.469       162.827       52927.1
       -0.335       289.148       166.727       52090.8
       -0.325       287.831       170.625       51266.2
       -0.315       286.518        174.52       50453.4
       -0.305       285.208       178.413       49652.4
       -0.295       283.904       182.301         48863
       -0.285       282.603       186.185       48085.4
       -0.275       281.308       190.064       47319.4
       -0.265       280.017       193.936       46565.1
       -0.255       278.732       197.802       45822.4
       -0.245       277.452       201.661       45091.3
       -0.235       276.178       205.511       44371.8
       -0.225       274.911       209.352         43664
       -0.215        273.65       213.182       42967.9
       -0.205       272.395       217.001       42283.4
       -0.195       271.149       220.807       41610.6
       -0.185       269.909       224.599       40949.6
       -0.175       268.679       228.375       40300.4
       -0.165       267.457       232.133       39663.3
       -0.155       266.245       235.872       39038.1
       -0.145       265.043       239.589       38425.3
       -0.135       263.853        243.28       37824.9
       -0.125       262.676       246.945       37237.3
       -0.115       261.512       250.578       36662.7
       -0.105       260.362       254.175       36101.4
       -0.095        259.23       257.733         35554
       -0.085       258.115       261.247       35020.9
       -0.075       257.021        264.71       34502.5
       -0.065       255.948       268.115       33999.5
       -0.055       254.901       271.456       33512.8
       -0.045       253.881       274.724       33043.1
       -0.035       252.892       277.909       32591.4
       -0.025       251.937           281       32158.4
       -0.015        251.02       283.984       31745.5
       -0.005       250.146       286.848       31354.4
        0.005        249.32       289.577       30986.3
        0.015       248.546       292.153         30642
        0.025       247.825       294.556       30323.6
        0.035       247.184       296.767       30033.6
        0.045       246.563       298.785       29774.1
        0.055        246.33       299.762       29539.8
        0.065       246.344       299.765       29542.3
        0.075        246.38       299.711       29550.9
        0.085        246.44       299.588       29567.7
        0.095       246.522        299.39       29593.2
        0.105       246.627       299.108         29627
        0.115       246.751       298.741       29668.3
        0.125       246.898       298.291       29717.2
        0.135       247.072       297.772       29775.1
        0.145       247.274       297.199       29840.9
        0.155       247.486       296.588       29909.1
        0.165       247.681       295.957       29975.4
        0.175       247.846       295.334       30042.1
        0.185       247.995       294.758       30114.6
        0.195       248.126       294.243       30186.2
        0.205       248.215        293.79       30241.8
        0.215       248.266       293.465       30276.8
        0.225       248.386       293.305       30322.8
        0.235       248.415        293.25       30324.7
        0.245       248.445       293.249       30325.7
        0.255       248.468        293.28       30325.2
        0.265       248.504       293.327       30324.3
        0.275       248.569       293.376       30322.6
        0.285       248.641       293.404       30318.6
        0.295       248.654        293.41       30310.8
        0.305       248.656       293.412       30308.9
        0.315       248.657       293.419       30307.9
        0.325        248.66       293.432       30307.2
        0.335       248.674       293.451       30306.7
        0.345       248.706       293.471       30305.8
        0.355       248.757       293.488         30305
        0.365       248.816       293.502       30304.9
        0.375       248.877       293.516       30307.1
        0.385       248.924       293.523       30304.1
        0.395       248.968       293.526       30298.2
        0.405       249.042       293.535       30297.7
        0.415       249.144       293.549       30298.3
        0.425       249.272       293.562       30297.8
        0.435       249.412       293.572       30294.9
        0.445       249.556       293.585       30294.3
        0.455       249.684       293.603       30294.3
        0.465       249.806       293.629         30295
        0.475       249.953       293.666       30297.7
        0.485        250.16        293.71       30296.9
        0.495       250.508       293.765       30294.4
        0.505       251.147       293.839       30294.2
        0.515       252.301       293.939       30299.1
        0.525       254.279       294.055       30302.4
        0.535       257.522       294.177       30302.6
        0.545       262.608       294.293       30301.2
        0.555       270.209       294.389       30301.6
        0.565       280.982        294.44       30302.4
        0.575       295.461       294.409       30301.3
        0.585       313.778       294.268       30296.6
        0.595       335.237       294.014       30295.4
        0.605       357.602       293.687       30299.5
        0.615       376.702       293.383       30300.1
        0.625       389.189       293.217         30294
        0.635       395.699       293.232       30301.4
        0.645       398.712       293.353       30319.7
        0.655       399.845       293.463       30321.1
        0.665       400.181       293.518       30319.7
        0.675       400.183       293.521       30306.2
        0.685       400.136       293.518       30303.9
        0.695       400.031       293.535       30312.6
        0.705       399.771       293.554       30319.1
        0.715       399.325       293.559         30320
        0.725       398.807       293.543       30311.2
        0.735       398.451        293.52       30304.1
        0.745       398.294       293.513       30304.4
        0.755       398.235       293.514       30307.6
        0.765       398.202        293.51       30307.8
        0.775       398.182         293.5       30306.9
        0.785       398.175       293.489       30307.5
        0.795       398.165       293.471       30306.5
        0.805       398.127       293.441       30299.9
        0.815       398.104       293.409       30298.1
        0.825       398.087        293.38       30297.4
        0.835       398.072       293.346       30296.8
        0.845       398.066       293.305       30297.3
        0.855       398.058       293.244       30295.4
        0.865       397.991       293.148       30278.8
        0.875       397.942       293.038       30268.7
        0.885       397.917       292.936       30264.8
        0.895       397.895       292.835         30263
        0.905       397.868       292.717       30260.4
        0.915       397.777       292.559       30242.1
        0.925       397.711       292.384       30231.4
        0.935       397.689       292.218       30228.9
        0.945        397.69       292.045       30230.4
        0.955       397.631       291.798       30211.8
        0.965       397.425       291.459         30160
        0.975       397.345       291.109       30139.2
        0.985       397.296       290.763       30125.4
        0.995       397.251        290.38       30113.8
        1.005       397.193       289.889       30097.2
        1.015       396.857       289.148       30010.1
        1.025       396.402       288.169       29906.8
        1.035       396.109       287.033         29842
        1.045       395.792        285.63       29772.4
        1.055       395.302       283.637       29655.2
        1.065       393.987       280.502       29331.7
        1.075       392.003       275.919       28878.3
        1.085       389.969       269.521       28418.6
        1.095        386.92        259.54       27705.9
        1.105       381.052       241.322         26324
        1.115        368.04       200.629       23314.6
        1.125       324.144       112.511       15476.1
        1.135       286.466       26.0411         10949
        1.145       279.984       4.05133       10154.6
        1.155       278.929       0.60611         10023
        1.165       278.773     0.0890365       10003.4
        1.175        278.75     0.0130043       10000.5
        1.185       278.747    0.00189942       10000.1
        1.195       278.746   0.000277523         10000
        1.205       278.746   4.05444e-05         10000
        1.215       278.746   5.92356e-06         10000
        1.225       278.746   8.65351e-07         10000
        1.235       278.746   1.26404e-07         10000
        1.245       278.746   1.84608e-08         10000
        1.255       278.746   2.69346e-09         10000
        1.265       278.746   3.91222e-10         10000
        1.275       278.746   5.46631e-11         10000
        1.285       278.746   5.76491e-12         10000
        1.295       278.746   2.06848e-12         10000
        1.305       278.746   3.32153e-12         10000
        1.315       278.746   2.31063e-12         10000
        1.325       278.746   3.07063e-12         10000
        1.335       278.746   3.13627e-12         10000
        1.345       278.746   1.93865e-12         10000
        1.355       278.746   3.08668e-12         10000
        1.365       278.746    1.2866e-12         10000
        1.375       278.746   1.71109e-12         10000
        1.385       278.746   1.55647e-12         10000
        1.395       278.746   3.32591e-13         10000
        1.405       278.746   9.90479e-13         10000
        1.415       278.746    6.8998e-13         10000
        1.425       278.746   3.65704e-12         10000
        1.435       278.746   1.41497e-13         10000
        1.445       278.746   1.57543e-12         10000
        1.455       278.746   2.92038e-12         10000
        1.465       278.746   9.10249e-13         10000
        1.475       278.746   1.84238e-12         10000
        1.485       278.746   1.26034e-12         10000
        1.495       278.746   2.47401e-12         10000
        1.505       278.746   1.78403e-12         10000
        1.515       278.746   2.67386e-12         10000
        1.525       278.746    7.1332e-13         10000
        1.535       278.746    6.0975e-13         10000
        1.545       278.746   2.72491e-12         10000
        1.555       278.746   1.43102e-12         10000
        1.565       278.746   3.95316e-13         10000
        1.575       278.746   1.02257e-12         10000
        1.585       278.746   1.12322e-13         10000
        1.595       278.746   3.47178e-12         10000
        1.605       278.746   7.97926e-13         10000
        1.615       278.746   1.87885e-12         10000
        1.625       278.746   9.02955e-13         10000
        1.635       278.746   1.92261e-12         10000
        1.645       278.746   1.39601e-12         10000
        1.655       278.746   1.40038e-13         10000
        1.665       278.746   7.73128e-14         10000
        1.675       278.746   5.32437e-13         10000
        1.685       278.746   1.51854e-12         10000
        1.695       278.746   2.32376e-12         10000
        1.705       278.746   1.63378e-13         10000
        1.715       278.746   1.87009e-12         10000
        1.725       278.746   5.35355e-13         10000
        1.735       278.746   1.58127e-12         10000
        1.745       278.746   1.37996e-12         10000
        1.755       278.746   1.37121e-12         10000
        1.765       278.746   6.53512e-13         10000
        1.775       278.746   6.02456e-13         10000
        1.785       278.746   4.41996e-13         10000
        1.795       278.746   2.34126e-12         10000
        1.805       278.746   1.44414e-13         10000
        1.815       278.746   8.44606e-13         10000
        1.825       278.746   1.31578e-12         10000
        1.835       278.746   9.26295e-13         10000
        1.845       278.746   5.19308e-13         10000
        1.855       278.746   3.69059e-13         10000
        1.865       278.746   1.22679e-12         10000
        1.875       278.746   6.25796e-13         10000
        1.885       278.746   8.41688e-13         10000
        1.895       278.746   2.59654e-12         10000
        1.905       278.746   1.43539e-12         10000
        1.915       278.746    1.4704e-12         10000
        1.925       278.746   8.78156e-13         10000
        1.935       278.746   5.58694e-13         10000
