#           x             T        mag(U)             p
       -4.375       348.432   1.58856e-12        100000
       -4.365       348.432   1.29973e-12        100000
       -4.355       348.432   1.04591e-12        100000
       -4.345       348.432   3.13627e-13        100000
       -4.335       348.432   7.76044e-13        100000
       -4.325       348.432   4.21573e-13        100000
       -4.315       348.432   7.08943e-13        100000
       -4.305       348.432   5.32436e-13        100000
       -4.295       348.432   1.17282e-12        100000
       -4.285       348.432   1.59585e-12        100000
       -4.275       348.432   1.74172e-12        100000
       -4.265       348.432   1.48207e-12        100000
       -4.255       348.432   2.71178e-12        100000
       -4.245       348.432   1.59731e-12        100000
       -4.235       348.432   1.51562e-12        100000
       -4.225       348.432   1.04737e-12        100000
       -4.215       348.432   1.00215e-12        100000
       -4.205       348.432   3.15669e-12        100000
       -4.195       348.432   1.47915e-12        100000
       -4.185       348.432   1.40038e-12        100000
       -4.175       348.432   4.50747e-13        100000
       -4.165       348.432   2.31355e-12        100000
       -4.155       348.432   1.18449e-12        100000
       -4.145       348.432    2.7993e-12        100000
       -4.135       348.432   2.10057e-12        100000
       -4.125       348.432    1.9795e-12        100000
       -4.115       348.432     8.271e-13        100000
       -4.105       348.432   3.40467e-12        100000
       -4.095       348.432   2.46234e-12        100000
       -4.085       348.432   3.89918e-12        100000
       -4.075       348.432   2.85619e-12        100000
       -4.065       348.432   3.79416e-12        100000
       -4.055       348.432   1.26618e-12        100000
       -4.045       348.432   3.56659e-12        100000
       -4.035       348.432   2.55132e-12        100000
       -4.025       348.432   3.79999e-12        100000
       -4.015       348.432   2.87953e-12        100000
       -4.005       348.432   2.86786e-12        100000
       -3.995       348.432    2.1808e-12        100000
       -3.985       348.432   3.15377e-12        100000
       -3.975       348.432   3.38571e-12        100000
       -3.965       348.432    3.9269e-12        100000
       -3.955       348.432   3.64974e-12        100000
       -3.945       348.432   3.45135e-12        100000
       -3.935       348.432   1.89781e-12        100000
       -3.925       348.432   2.03055e-12        100000
       -3.915       348.432   1.06341e-12        100000
       -3.905       348.432   1.64545e-12        100000
       -3.895       348.432   2.93642e-12        100000
       -3.885       348.432   2.97289e-12        100000
       -3.875       348.432   2.13266e-12        100000
       -3.865       348.432   1.06487e-12        100000
       -3.855       348.432   1.16698e-14        100000
       -3.845       348.432   9.58385e-13        100000
       -3.835       348.432   5.83492e-15        100000
       -3.825       348.432   1.72568e-12        100000
       -3.815       348.432   2.53819e-12        100000
       -3.805       348.432   3.34633e-12        100000
       -3.795       348.432   4.46225e-12        100000
       -3.785       348.432   3.50533e-12        100000
       -3.775       348.432   3.63661e-12        100000
       -3.765       348.432   3.36821e-12        100000
       -3.755       348.432   2.70448e-12        100000
       -3.745       348.432   1.95616e-12        100000
       -3.735       348.432   2.81243e-12        100000
       -3.725       348.432   2.62571e-12        100000
       -3.715       348.432   2.16475e-12        100000
       -3.705       348.432    2.5907e-12        100000
       -3.695       348.432   3.76644e-12        100000
       -3.685       348.432    2.7322e-12        100000
       -3.675       348.432   2.70886e-12        100000
       -3.665       348.432   3.35508e-12        100000
       -3.655       348.432   2.32376e-12        100000
       -3.645       348.432   4.28866e-12        100000
       -3.635       348.432   3.21212e-12        100000
       -3.625       348.432   2.58195e-12        100000
       -3.615       348.432   3.31277e-12        100000
       -3.605       348.432   1.52291e-12        100000
       -3.595       348.432   1.39163e-12        100000
       -3.585       348.432    2.0641e-12        100000
       -3.575       348.432   1.45873e-12        100000
       -3.565       348.432   1.68046e-12        100000
       -3.555       348.432   6.87062e-13        100000
       -3.545       348.432   1.69359e-12        100000
       -3.535       348.432   2.11662e-12        100000
       -3.525       348.432    1.2195e-12        100000
       -3.515       348.432   3.35508e-13        100000
       -3.505       348.432   2.32667e-12        100000
       -3.495       348.432   1.23117e-12        100000
       -3.485       348.432   2.06994e-12        100000
       -3.475       348.432   2.61988e-12        100000
       -3.465       348.432   3.14794e-12        100000
       -3.455       348.432    2.3894e-12        100000
       -3.445       348.432   2.18664e-12        100000
       -3.435       348.432   2.25957e-12        100000
       -3.425       348.432   3.14648e-12        100000
       -3.415       348.432   3.40905e-12        100000
       -3.405       348.432    3.5841e-12        100000
       -3.395       348.432    4.2697e-12        100000
       -3.385       348.432   2.95101e-12        100000
       -3.375       348.432   2.58049e-12        100000
       -3.365       348.432    3.3332e-12        100000
       -3.355       348.432   3.41197e-12        100000
       -3.345       348.432   4.27262e-12        100000
       -3.335       348.432    3.4849e-12        100000
       -3.325       348.432   4.06548e-12        100000
       -3.315       348.432   4.18947e-12        100000
       -3.305       348.432   4.56582e-12        100000
       -3.295       348.432   5.28935e-12        100000
       -3.285       348.432   4.31055e-12        100000
       -3.275       348.432   4.00567e-12        100000
       -3.265       348.432    3.7431e-12        100000
       -3.255       348.432   2.92038e-12        100000
       -3.245       348.432   2.57903e-12        100000
       -3.235       348.432    2.2479e-12        100000
       -3.225       348.432   2.39086e-12        100000
       -3.215       348.432   1.59439e-12        100000
       -3.205       348.432   3.74894e-13        100000
       -3.195       348.432   3.34049e-13        100000
       -3.185       348.432   7.61457e-13        100000
       -3.175       348.432   2.28875e-12        100000
       -3.165       348.432   1.64836e-12        100000
       -3.155       348.432   1.75923e-12        100000
       -3.145       348.432   2.93351e-12        100000
       -3.135       348.432   4.65481e-12        100000
       -3.125       348.432   2.18226e-12        100000
       -3.115       348.432   1.43539e-12        100000
       -3.105       348.432   1.02549e-12        100000
       -3.095       348.432   5.76198e-13        100000
       -3.085       348.432   8.63568e-13        100000
       -3.075       348.432   4.77005e-13        100000
       -3.065       348.432   9.29211e-13        100000
       -3.055       348.432   7.49787e-13        100000
       -3.045       348.432    6.8852e-13        100000
       -3.035       348.432   1.98387e-13        100000
       -3.025       348.432   3.96774e-13        100000
       -3.015       348.432   1.06196e-12        100000
       -3.005       348.432   1.53167e-13        100000
       -2.995       348.432   1.40622e-12        100000
       -2.985       348.432   2.29021e-13        100000
       -2.975       348.432   2.12683e-12        100000
       -2.965       348.432   1.54188e-12        100000
       -2.955       348.432   7.77503e-13        100000
       -2.945       348.432   2.47984e-13        100000
       -2.935       348.432   3.83646e-13        100000
       -2.925       348.432    8.7232e-13        100000
       -2.915       348.432   2.01305e-13        100000
       -2.905       348.432   5.07638e-13        100000
       -2.895       348.432    1.3785e-12        100000
       -2.885       348.432   2.74241e-13        100000
       -2.875       348.432   5.60152e-13        100000
       -2.865       348.432   1.45873e-14        100000
       -2.855       348.432   1.31577e-12        100000
       -2.845       348.432   1.63961e-12        100000
       -2.835       348.432    1.6046e-13        100000
       -2.825       348.432   1.10863e-12        100000
       -2.815       348.432   5.42647e-13        100000
       -2.805       348.432    1.5871e-12        100000
       -2.795       348.432    8.1543e-13        100000
       -2.785       348.432   9.55468e-13        100000
       -2.775       348.432    2.8737e-13        100000
       -2.765       348.432   4.41995e-13        100000
       -2.755       348.432   2.47984e-14        100000
       -2.745       348.432    5.2806e-13        100000
       -2.735       348.432   1.03424e-12        100000
       -2.725       348.432   9.27752e-13        100000
       -2.715       348.432   8.67944e-13        100000
       -2.705       348.432   3.06333e-13        100000
       -2.695       348.432   4.97427e-13        100000
       -2.685       348.432   1.30994e-12        100000
       -2.675       348.432   9.43798e-13        100000
       -2.665       348.432   1.37704e-12        100000
       -2.655       348.432    1.6046e-14        100000
       -2.645       348.432   2.46525e-13        100000
       -2.635       348.432   1.75339e-12        100000
       -2.625       348.432   1.43831e-12        100000
       -2.615       348.432   9.93395e-13        100000
       -2.605       348.432   3.93857e-13        100000
       -2.595       348.432   8.62109e-13        100000
       -2.585       348.432   1.18157e-13        100000
       -2.575       348.432   3.86563e-13        100000
       -2.565       348.432   8.21265e-13        100000
       -2.555       348.432   1.41059e-12        100000
       -2.545       348.432   6.71016e-13        100000
       -2.535       348.432   1.26909e-13        100000
       -2.525       348.432     2.757e-13        100000
       -2.515       348.432   4.27408e-13        100000
       -2.505       348.432   6.79768e-13        100000
       -2.495       348.432   1.25159e-12        100000
       -2.485       348.432   1.12614e-12        100000
       -2.475       348.432   1.95032e-12        100000
       -2.465       348.432    7.9209e-13        100000
       -2.455       348.432   4.31784e-13        100000
       -2.445       348.432    3.7927e-13        100000
       -2.435       348.432   1.08384e-12        100000
       -2.425       348.432   1.05029e-12        100000
       -2.415       348.432   1.18449e-12        100000
       -2.405       348.432   3.94295e-12        100000
       -2.395       348.432   1.34261e-11        100000
       -2.385       348.432   2.87793e-11        100000
       -2.375       348.432    6.4187e-11        100000
       -2.365       348.432   1.38795e-10        100000
       -2.355       348.432   2.99251e-10        100000
       -2.345       348.432   6.37366e-10        100000
       -2.335       348.432    1.3433e-09        100000
       -2.325       348.432   2.80338e-09        100000
       -2.315       348.432   5.80386e-09        100000
       -2.305       348.432   1.19185e-08        100000
       -2.295       348.432   2.42811e-08        100000
       -2.285       348.432   4.90655e-08        100000
       -2.275       348.432   9.83409e-08        100000
       -2.265       348.432   1.95476e-07        100000
       -2.255       348.432   3.85307e-07        100000
       -2.245       348.432   7.53033e-07        100000
       -2.235       348.432   1.45901e-06        100000
       -2.225       348.432   2.80208e-06        100000
       -2.215       348.432   5.33351e-06        100000
       -2.205       348.432   1.00598e-05        100000
       -2.195       348.432   1.87992e-05        100000
       -2.185       348.432   3.48007e-05        100000
       -2.175       348.432   6.38053e-05        100000
       -2.165       348.432   0.000115841        100000
       -2.155       348.432   0.000208219       99999.9
       -2.145       348.432   0.000370455       99999.9
       -2.135       348.432   0.000652242       99999.8
       -2.125       348.432    0.00113615       99999.6
       -2.115       348.431    0.00195752       99999.3
       -2.105       348.431    0.00333501       99998.8
       -2.095        348.43    0.00561666       99997.9
       -2.085       348.429    0.00934777       99996.5
       -2.075       348.426     0.0153685       99994.3
       -2.065       348.423     0.0249505       99990.8
       -2.055       348.417     0.0399815       99985.2
       -2.045       348.409      0.063206       99976.6
       -2.035       348.396     0.0985224       99963.5
       -2.025       348.376      0.151325       99943.9
       -2.015       348.347      0.228853       99915.1
       -2.005       348.306      0.340482       99873.6
       -1.995       348.247      0.497799         99815
       -1.985       348.167      0.714269       99734.3
       -1.975       348.059       1.00406       99626.1
       -1.965       347.918       1.37929       99485.6
       -1.955       347.743       1.84551       99310.6
       -1.945       347.534       2.40128       99102.6
       -1.935       347.293       3.04352         98863
       -1.925       347.021       3.76992       98592.8
       -1.915       346.719       4.57725       98293.3
       -1.905       346.389       5.46091       97966.6
       -1.895       346.033       6.41535         97615
       -1.885       345.653       7.43449       97240.9
       -1.875       345.252       8.51212       96846.8
       -1.865       344.831       9.64215       96435.3
       -1.855       344.394       10.8188       96008.5
       -1.845       343.941        12.037       95568.5
       -1.835       343.476       13.2917       95117.3
       -1.825       342.999       14.5789       94656.4
       -1.815       342.512       15.8948       94187.4
       -1.805       342.015       17.2362       93711.4
       -1.795       341.511       18.6001       93229.6
       -1.785           341       19.9843         92743
       -1.775       340.483       21.3863       92252.4
       -1.765       339.961       22.8046       91758.4
       -1.755       339.433       24.2373       91261.8
       -1.745       338.901        25.683       90763.1
       -1.735       338.366       27.1406       90262.7
       -1.725       337.827       28.6089       89761.1
       -1.715       337.284        30.087       89258.6
       -1.705        336.74        31.574       88755.6
       -1.695       336.192       33.0692       88252.3
       -1.685       335.642        34.572         87749
       -1.675       335.091       36.0816       87245.8
       -1.665       334.537       37.5977       86743.1
       -1.655       333.982       39.1197       86240.9
       -1.645       333.425       40.6472       85739.5
       -1.635       332.867       42.1799       85238.9
       -1.625       332.307       43.7174       84739.3
       -1.615       331.747       45.2594       84240.8
       -1.605       331.185       46.8056       83743.5
       -1.595       330.623       48.3557       83247.4
       -1.585       330.059       49.9096       82752.8
       -1.575       329.495        51.467       82259.5
       -1.565        328.93       53.0277       81767.8
       -1.555       328.365       54.5915       81277.6
       -1.545       327.799       56.1584         80789
       -1.535       327.232        57.728       80302.1
       -1.525       326.665       59.3003       79816.9
       -1.515       326.098       60.8751       79333.5
       -1.505        325.53       62.4524       78851.8
       -1.495       324.962        64.032         78372
       -1.485       324.394       65.6138         77894
       -1.475       323.825       67.1977       77417.9
       -1.465       323.256       68.7835       76943.7
       -1.455       322.687       70.3713       76471.4
       -1.445       322.118       71.9609       76001.1
       -1.435       321.549       73.5523       75532.8
       -1.425       320.979       75.1454       75066.5
       -1.415        320.41         76.74       74602.1
       -1.405        319.84       78.3362       74139.8
       -1.395       319.271       79.9338       73679.5
       -1.385       318.701       81.5329       73221.3
       -1.375       318.132       83.1333       72765.2
       -1.365       317.562        84.735       72311.1
       -1.355       316.993       86.3379       71859.1
       -1.345       316.424        87.942       71409.2
       -1.335       315.854       89.5472       70961.4
       -1.325       315.285       91.1535       70515.7
       -1.315       314.716       92.7609       70072.1
       -1.305       314.148       94.3692       69630.6
       -1.295       313.579       95.9785       69191.3
       -1.285       313.011       97.5887       68754.1
       -1.275       312.442       99.1997         68319
       -1.265       311.874       100.812         67886
       -1.255       311.307       102.424       67455.2
       -1.245       310.739       104.038       67026.6
       -1.235       310.172       105.652       66600.1
       -1.225       309.605       107.267       66175.7
       -1.215       309.038       108.882       65753.5
       -1.205       308.472       110.498       65333.4
       -1.195       307.906       112.115       64915.5
       -1.185        307.34       113.732       64499.7
       -1.175       306.774        115.35       64086.1
       -1.165       306.209       116.968       63674.6
       -1.155       305.644       118.587       63265.3
       -1.145        305.08       120.206       62858.1
       -1.135       304.516       121.825         62453
       -1.125       303.952       123.445       62050.1
       -1.115       303.389       125.065       61649.4
       -1.105       302.826       126.686       61250.7
       -1.095       302.264       128.307       60854.2
       -1.085       301.701       129.928       60459.8
       -1.075        301.14       131.549       60067.6
       -1.065       300.579       133.171       59677.5
       -1.055       300.018       134.793       59289.5
       -1.045       299.458       136.415       58903.6
       -1.035       298.898       138.037       58519.8
       -1.025       298.338       139.659       58138.1
       -1.015       297.779       141.282       57758.6
       -1.005       297.221       142.904       57381.1
       -0.995       296.663       144.527       57005.7
       -0.985       296.106       146.149       56632.5
       -0.975       295.549       147.772       56261.3
       -0.965       294.992       149.395       55892.2
       -0.955       294.436       151.017       55525.1
       -0.945       293.881        152.64       55160.2
       -0.935       293.326       154.263       54797.3
       -0.925       292.772       155.885       54436.4
       -0.915       292.218       157.507       54077.7
       -0.905       291.665        159.13         53721
       -0.895       291.112       160.752       53366.3
       -0.885        290.56       162.374       53013.6
       -0.875       290.009       163.995         52663
       -0.865       289.458       165.617       52314.5
       -0.855       288.908       167.238       51967.9
       -0.845       288.358       168.859       51623.4
       -0.835       287.809        170.48       51280.9
       -0.825       287.261       172.101       50940.4
       -0.815       286.713       173.721       50601.9
       -0.805       286.166       175.341       50265.4
       -0.795       285.619        176.96         49931
       -0.785       285.073       178.579       49598.5
       -0.775       284.528       180.198       49267.9
       -0.765       283.983       181.816       48939.4
       -0.755        283.44       183.433       48612.8
       -0.745       282.896        185.05       48288.2
       -0.735       282.354       186.667       47965.7
       -0.725       281.812       188.283         47645
       -0.715       281.271       189.898       47326.2
       -0.705       280.731       191.513       47009.5
       -0.695       280.191       193.127       46694.7
       -0.685       279.653        194.74       46381.8
       -0.675       279.115       196.353       46070.9
       -0.665       278.578       197.964         45762
       -0.655       278.041       199.576       45455.1
       -0.645       277.506       201.186         45150
       -0.635       276.971       202.794       44846.5
       -0.625       276.436       204.402       44545.1
       -0.615       275.904       206.009       44246.1
       -0.605       275.373       207.616       43949.4
       -0.595       274.842       209.221       43654.1
       -0.585        274.31       210.824       43359.7
       -0.575       273.779       212.424       43067.1
       -0.565       273.251       214.025       42777.7
       -0.555       272.726       215.627       42491.5
       -0.545       272.202       217.227       42206.6
       -0.535       271.674       218.823       41921.6
       -0.525       271.146       220.415       41637.7
       -0.515       270.622       222.007       41357.3
       -0.505       270.102         223.6       41080.5
       -0.495       269.583       225.192       40805.2
       -0.485       269.062        226.78       40530.4
       -0.475       268.543       228.367       40257.8
       -0.465       268.027       229.954       39988.5
       -0.455       267.509       231.535       39718.9
       -0.445       266.982       233.106         39446
       -0.435       266.457       234.674       39176.6
       -0.425       265.957       236.259       38920.5
       -0.415       265.474       237.862       38672.9
       -0.405       264.973       239.454       38417.3
       -0.395       264.417       240.997       38136.3
       -0.385       263.835       242.507       37847.2
       -0.375       263.339       244.064         37601
       -0.365       262.914       245.702       37386.8
       -0.355       262.473       247.364         37165
       -0.345       261.952       248.957       36905.3
       -0.335        261.26       250.412       36569.3
       -0.325       260.635       251.866       36274.2
       -0.315       260.243       253.501       36081.7
       -0.305       259.891       255.269       35904.4
       -0.295       259.457        257.03         35690
       -0.285       258.875       258.644       35407.8
       -0.275        258.04       260.032       35017.5
       -0.265       257.359       261.399       34707.7
       -0.255       256.967       262.963         34519
       -0.245       256.614       264.641       34346.5
       -0.235       256.198       266.263       34146.7
       -0.225       255.591       267.742       33869.4
       -0.215       255.044       269.099       33621.1
       -0.205       254.302       270.333       33281.6
       -0.195       253.818       271.689         33066
       -0.185       253.619       273.356       32963.1
       -0.175       253.435       275.096         32864
       -0.165       253.077       276.704       32696.5
       -0.155       252.568       277.987       32458.8
       -0.145       251.612       279.012       32052.3
       -0.135       251.282       280.234       31908.5
       -0.125       251.124       281.734       31829.5
       -0.115       250.928       283.196       31733.5
       -0.105       250.589       284.472       31587.7
       -0.095       250.049       285.382       31340.8
       -0.085       249.304        286.12       31036.7
       -0.075       249.186       287.094         30972
       -0.065       249.142       288.185       30935.5
       -0.055       249.043       289.136       30877.5
       -0.045       248.886       289.841       30804.9
       -0.035       248.448       290.236       30609.1
       -0.025       248.186       290.588       30503.3
       -0.015       248.189       291.117       30496.3
       -0.005       248.211        291.66       30497.4
        0.005       248.219       292.127       30492.5
        0.015       248.194       292.507       30475.7
        0.025       248.101       292.747       30425.2
        0.035       247.871       292.902       30336.9
        0.045       247.856       293.111       30331.3
        0.055       247.861       293.356       30331.6
        0.065       247.881       293.578       30334.6
        0.075       247.888       293.767         30331
        0.085        247.92       293.932       30338.3
        0.095       247.921       294.033       30329.3
        0.105       247.773        294.06       30268.1
        0.115       247.739       294.105       30258.8
        0.125       247.724       294.189       30258.8
        0.135       247.699        294.27       30257.9
        0.145       247.678       294.348       30256.7
        0.155        247.69       294.424       30264.2
        0.165       247.647       294.466       30243.6
        0.175       247.595       294.493       30221.9
        0.185       247.601       294.545       30221.3
        0.195       247.615       294.606       30222.1
        0.205       247.622       294.661         30221
        0.215       247.636       294.715       30224.6
        0.225       247.659        294.76       30230.3
        0.235       247.633       294.777       30216.6
        0.245       247.618       294.784       30209.2
        0.255       247.621       294.801       30209.1
        0.265        247.64       294.822       30215.6
        0.275       247.648       294.836       30217.6
        0.285       247.652       294.841       30218.9
        0.295       247.677       294.847       30228.5
        0.305       247.683       294.842       30229.8
        0.315       247.682       294.823       30228.2
        0.325       247.686         294.8         30229
        0.335       247.695       294.774       30231.4
        0.345       247.696       294.744       30230.7
        0.355       247.721       294.723       30240.8
        0.365       247.749       294.703       30250.1
        0.375       247.753       294.668       30250.6
        0.385       247.754       294.626       30249.7
        0.395       247.769       294.588       30255.3
        0.405       247.788       294.552       30260.6
        0.415       247.786       294.507       30258.2
        0.425       247.805       294.475       30265.8
        0.435        247.85       294.454         30281
        0.445        247.86        294.42       30283.6
        0.455       247.863       294.373       30283.3
        0.465        247.86       294.327       30280.9
        0.475        247.88       294.292       30287.9
        0.485       247.901        294.26       30294.4
        0.495       247.902       294.219       30293.7
        0.505       247.902       294.185       30292.6
        0.515        247.93       294.162       30303.4
        0.525       247.953       294.139         30311
        0.535       247.951        294.11       30310.5
        0.545       247.941       294.069       30305.7
        0.555        247.92       294.022       30298.1
        0.565       247.932       294.004       30305.9
        0.575       247.972       294.006       30322.4
        0.585       247.982       293.993       30327.2
        0.595       247.969        293.96         30322
        0.605       247.939       293.923       30310.3
        0.615       247.948       293.903       30313.9
        0.625       247.988         293.9       30327.1
        0.635       247.997       293.896       30327.9
        0.645       248.005       293.878       30327.6
        0.655       248.001       293.854       30322.8
        0.665       248.003       293.835       30320.4
        0.675       248.021       293.827       30324.7
        0.685       248.042       293.822       30329.5
        0.695       248.045       293.808       30328.3
        0.705       248.039       293.788       30323.7
        0.715       248.042       293.776         30324
        0.725       248.064       293.776       30331.1
        0.735       248.073       293.767       30332.7
        0.745       248.056       293.744       30323.9
        0.755       248.046       293.726       30318.7
        0.765       248.066       293.728       30326.1
        0.775       248.098       293.734         30336
        0.785       248.095       293.725       30332.5
        0.795       248.069       293.702       30319.5
        0.805       248.071       293.685       30318.6
        0.815       248.094       293.688       30325.8
        0.825       248.112       293.697       30330.3
        0.835       248.114       293.689       30327.6
        0.845       248.101       293.669       30320.1
        0.855       248.101       293.659       30317.3
        0.865       248.118       293.662       30321.7
        0.875       248.144       293.668       30328.1
        0.885       248.146       293.661       30325.4
        0.895       248.132       293.644       30316.3
        0.905       248.136       293.633       30314.7
        0.915       248.157       293.636       30319.7
        0.925       248.184       293.645       30325.9
        0.935       248.187       293.639       30322.5
        0.945       248.175       293.621       30312.9
        0.955       248.182        293.61       30311.5
        0.965        248.21       293.616       30318.4
        0.975       248.239       293.623       30324.1
        0.985        248.24       293.614       30318.4
        0.995        248.23       293.597       30309.1
        1.005       248.241       293.589       30308.9
        1.015       248.277       293.597       30317.5
        1.025       248.302       293.602       30321.7
        1.035       248.297       293.589       30313.9
        1.045       248.294        293.57       30307.2
        1.055       248.305       293.566       30306.8
        1.065       248.339       293.577       30315.1
        1.075       248.367        293.58       30319.4
        1.085       248.362       293.566       30311.6
        1.095       248.361       293.549       30304.1
        1.105       248.378       293.543       30304.4
        1.115       248.424       293.551       30314.3
        1.125       248.453       293.559         30317
        1.135       248.461       293.547       30309.1
        1.145       248.473       293.526       30303.7
        1.155       248.506       293.521       30302.8
        1.165       248.562       293.529       30310.9
        1.175       248.615       293.534       30316.1
        1.185       248.635       293.523       30309.9
        1.195       248.646       293.507       30299.9
        1.205       248.679       293.501       30300.9
        1.215       248.739       293.511       30312.2
        1.225       248.776        293.52       30314.9
        1.235       248.789       293.509       30306.1
        1.245       248.806       293.489       30299.6
        1.255       248.851       293.488       30300.3
        1.265        248.93       293.504       30310.1
        1.275        249.01        293.51       30314.6
        1.285       249.068       293.497       30306.3
        1.295       249.143       293.482       30296.8
        1.305       249.272       293.485       30298.9
        1.315       249.465       293.505       30311.8
        1.325       249.682       293.524         30314
        1.335        249.94       293.524       30304.1
        1.345       250.309        293.52       30298.6
        1.355       250.855       293.543         30300
        1.365        251.66       293.588       30310.7
        1.375       252.779       293.629         30315
        1.385       254.329       293.657       30307.5
        1.395       256.505       293.684       30297.5
        1.405       259.557       293.727       30299.8
        1.415       263.731       293.786       30313.4
        1.425       269.237       293.837       30314.8
        1.435       276.346       293.851       30304.6
        1.445       285.344       293.836       30296.2
        1.455       296.449       293.815       30296.8
        1.465        309.71       293.781       30305.3
        1.475       324.909       293.698       30309.1
        1.485       341.455        293.55         30298
        1.495       358.255       293.371       30287.5
        1.505       373.426       293.217       30290.1
        1.515       384.929       293.143       30307.5
        1.525       392.051       293.144       30310.9
        1.535       395.879       293.167       30305.6
        1.545        397.74       293.198       30296.9
        1.555       398.608       293.261       30299.9
        1.565       398.983        293.34       30310.6
        1.575       399.104       293.389       30314.9
        1.585       399.092       293.387       30303.9
        1.595       399.027       293.365       30292.7
        1.605       398.979       293.371       30295.9
        1.615       398.934       293.401       30309.5
        1.625       398.798       293.419       30312.5
        1.635       398.572       293.401         30303
        1.645       398.355       293.372       30293.1
        1.655       398.245       293.374       30294.8
        1.665       398.233       293.403       30308.8
        1.675       398.211       293.422       30312.4
        1.685       398.156         293.4         30303
        1.695       398.099       293.365       30292.9
        1.705       398.093       293.365       30295.1
        1.715        398.13       293.395       30307.3
        1.725       398.137       293.411       30311.3
        1.735       398.102       293.393       30303.8
        1.745       398.046       293.366       30293.2
        1.755       398.045       293.366       30295.9
        1.765        398.08       293.389       30307.4
        1.775       398.079       293.404       30309.2
        1.785       398.045       293.389       30302.1
        1.795       398.008       293.367       30295.4
        1.805       398.008       293.371       30297.8
        1.815       398.033       293.392       30305.6
        1.825       398.038       293.402       30307.8
        1.835       398.015       293.391       30302.5
        1.845       397.984       293.376       30296.1
        1.855       397.988        293.38       30298.2
        1.865       398.015       293.397       30305.4
        1.875       398.019       293.406       30306.9
        1.885       398.001       293.397       30302.6
        1.895       397.976       293.385       30297.3
        1.905       397.978       293.385       30298.8
        1.915       397.999       293.397         30305
        1.925       397.999       293.406       30305.7
        1.935       397.985       293.399       30302.5
        1.945       397.967       293.388       30299.2
        1.955       397.966       293.389         30300
        1.965       397.981       293.401       30304.3
        1.975       397.985       293.407       30305.9
        1.985       397.975       293.402       30303.5
        1.995       397.957       293.393       30299.5
        2.005       397.956       293.394         30300
        2.015       397.975       293.406       30305.1
        2.025       397.983       293.414       30307.2
        2.035       397.974       293.409       30304.9
        2.045        397.95       293.397       30299.3
        2.055       397.948       293.394       30299.5
        2.065       397.971       293.406       30306.1
        2.075       397.979       293.419       30308.2
        2.085        397.97       293.413       30305.8
        2.095       397.945       293.395       30300.1
        2.105        397.94       293.391       30299.4
        2.115       397.962       293.404       30305.6
        2.125       397.976       293.416       30309.3
        2.135       397.966       293.409       30306.7
        2.145       397.936        293.39       30299.8
        2.155        397.93       293.384       30299.1
        2.165       397.953       293.397       30305.7
