#           x             T        mag(U)             p
       -2.105       325.558       62.3869         78878
       -2.095       325.146        63.531       78530.1
       -2.085       324.734        64.676       78183.1
       -2.075       324.323        65.822       77837.2
       -2.065       323.911       66.9688       77492.4
       -2.055       323.499       68.1164       77148.6
       -2.045       323.087       69.2649       76805.8
       -2.035       322.675       70.4142       76464.2
       -2.025       322.263       71.5642       76123.6
       -2.015       321.851        72.715       75784.1
       -2.005       321.439       73.8665       75445.6
       -1.995       321.027       75.0187       75108.3
       -1.985       320.615       76.1715       74772.1
       -1.975       320.203        77.325         74437
       -1.965       319.791       78.4791         74103
       -1.955       319.379       79.6338       73770.1
       -1.945       318.967       80.7891       73438.3
       -1.935       318.555        81.945       73107.6
       -1.925       318.144       83.1014       72778.1
       -1.915       317.732       84.2583       72449.6
       -1.905        317.32       85.4157       72122.3
       -1.895       316.909       86.5736       71796.2
       -1.885       316.498        87.732       71471.1
       -1.875       316.086       88.8908       71147.2
       -1.865       315.675       90.0501       70824.5
       -1.855       315.264       91.2098       70502.8
       -1.845       314.853       92.3699       70182.3
       -1.835       314.443       93.5304         69863
       -1.825       314.032       94.6913       69544.8
       -1.815       313.621       95.8525       69227.7
       -1.805       313.211       97.0141       68911.8
       -1.795       312.801       98.1761         68597
       -1.785       312.391       99.3383       68283.3
       -1.775       311.981       100.501       67970.8
       -1.765       311.571       101.664       67659.5
       -1.755       311.161       102.827       67349.2
       -1.745       310.752        103.99       67040.2
       -1.735       310.343       105.154       66732.2
       -1.725       309.934       106.318       66425.4
       -1.715       309.525       107.482       66119.8
       -1.705       309.116       108.647       65815.3
       -1.695       308.707       109.811       65511.9
       -1.685       308.299       110.976       65209.7
       -1.675       307.891       112.141       64908.6
       -1.665       307.483       113.307       64608.7
       -1.655       307.075       114.472       64309.8
       -1.645       306.668       115.638       64012.2
       -1.635        306.26       116.804       63715.6
       -1.625       305.853        117.97       63420.2
       -1.615       305.446       119.136         63126
       -1.605       305.039       120.302       62832.8
       -1.595       304.633       121.469       62540.8
       -1.585       304.226       122.636       62249.9
       -1.575        303.82       123.802       61960.2
       -1.565       303.415       124.969       61671.5
       -1.555       303.009       126.136       61384.1
       -1.545       302.604       127.303       61097.7
       -1.535       302.198        128.47       60812.4
       -1.525       301.793       129.638       60528.2
       -1.515       301.389       130.805       60245.2
       -1.505       300.984       131.972       59963.4
       -1.495        300.58        133.14       59682.5
       -1.485       300.176       134.307       59402.8
       -1.475       299.772       135.475       59124.2
       -1.465       299.369       136.643       58846.8
       -1.455       298.966       137.811       58570.5
       -1.445       298.563       138.978       58295.2
       -1.435        298.16       140.146       58020.8
       -1.425       297.757       141.313       57747.7
       -1.415       297.356       142.482         57476
       -1.405       296.954        143.65       57205.3
       -1.395       296.552       144.818       56935.3
       -1.385        296.15       145.985       56666.1
       -1.375       295.749       147.152       56398.5
       -1.365       295.349       148.321       56132.6
       -1.355       294.949        149.49       55867.7
       -1.345       294.548       150.658       55602.7
       -1.335       294.146       151.823       55338.2
       -1.325       293.746       152.991       55075.9
       -1.315       293.349       154.161       54816.4
       -1.305       292.952       155.331       54557.5
       -1.295       292.551       156.498       54296.9
       -1.285       292.147       157.661       54035.8
       -1.275       291.748       158.828       53778.8
       -1.265       291.356       160.001       53526.8
       -1.255       290.964       161.177         53275
       -1.245       290.561       162.343       53017.4
       -1.235        290.15       163.501       52756.5
       -1.225        289.75       164.665       52503.5
       -1.215       289.367       165.849       52261.3
       -1.205       288.983       167.039       52018.8
       -1.195       288.574        168.21       51761.7
       -1.185       288.141       169.358       51492.1
       -1.175       287.732        170.52       51238.8
       -1.165       287.363       171.728       51009.1
       -1.155       286.996        172.96       50780.1
       -1.145        286.58       174.157       50521.7
       -1.135       286.087       175.293       50221.6
       -1.125       285.646       176.455       49955.7
       -1.115       285.295       177.717       49740.8
       -1.105       284.949       179.038       49527.8
       -1.095       284.545       180.306       49278.4
       -1.085       283.936        181.43         48914
       -1.075       283.425       182.575       48616.8
       -1.065       283.109       183.903       48424.2
       -1.055       282.782       185.309       48225.2
       -1.045        282.44       186.637       48016.8
       -1.035       281.762       187.704       47611.8
       -1.025        281.18       188.742       47286.5
       -1.015        280.92       190.018       47128.2
       -1.005       280.628       191.353       46951.8
       -0.995       280.356        192.63         46792
       -0.985       279.839       193.658       46476.7
       -0.975       279.144       194.575       46097.6
       -0.965        278.89       195.728       45948.5
       -0.955        278.63       196.994       45792.3
       -0.945       278.344       198.257       45629.7
       -0.935       278.066       199.402       45455.8
       -0.925       277.322       200.343       45042.1
       -0.915       276.955       201.393       44842.1
       -0.905       276.732       202.645       44707.7
       -0.895       276.415       203.898       44526.8
       -0.885       276.159       205.115       44379.8
       -0.875       275.623        206.15       44069.6
       -0.865       275.066       207.161       43777.1
       -0.855       274.851       208.405       43652.5
       -0.845       274.585       209.709       43497.2
       -0.835       274.241       210.911         43307
       -0.825       273.646       211.891       42976.1
       -0.815       273.112       212.866       42700.6
       -0.805       272.905       214.084       42582.5
       -0.795        272.66       215.364       42443.4
       -0.785       272.382       216.562       42291.1
       -0.775       271.809        217.52       41971.1
       -0.765       271.182       218.448       41655.9
       -0.755       270.984       219.678       41544.4
       -0.745       270.793       221.029       41431.7
       -0.735        270.47       222.314       41258.7
       -0.725       270.077        223.38       41037.2
       -0.715       269.307       224.272       40644.5
       -0.705       269.036       225.365       40502.2
       -0.695       268.885       226.688       40415.3
       -0.685       268.631       227.975       40277.6
       -0.675        268.29       229.105       40101.1
       -0.665         267.6       229.978       39739.5
       -0.655       267.085         230.9       39487.5
       -0.645       266.921       232.164       39393.5
       -0.635       266.782        233.55       39312.2
       -0.625       266.491        234.86       39160.5
       -0.615       266.098       235.956       38960.9
       -0.605       265.282       236.831       38558.8
       -0.595       264.872       237.876       38362.9
       -0.585       264.701        239.28       38265.6
       -0.575        264.52       240.778       38157.3
       -0.565       264.221       242.117       37991.5
       -0.555       263.801       243.193       37786.5
       -0.545       263.447       243.976         37604
       -0.535       262.432        244.51       37120.1
       -0.525       261.963       245.305         36909
       -0.515       261.781       246.568       36813.1
       -0.505       261.607       247.983         36720
       -0.495       261.409       249.363       36612.2
       -0.485       260.942       250.561       36375.8
       -0.475       260.573       251.712       36198.8
       -0.465       260.417       252.927       36110.7
       -0.455       259.923       253.958       35862.8
       -0.445        259.32       254.897       35602.8
       -0.435       259.076           256       35492.2
       -0.425        258.84       257.182       35379.8
       -0.415       258.637       258.381       35281.6
       -0.405       258.507       259.502       35198.6
       -0.395       257.772       260.358       34837.6
       -0.385       257.293       261.261       34619.2
       -0.375       257.157       262.494       34539.8
       -0.365        257.07       263.876       34489.5
       -0.355        256.94        265.14         34416
       -0.345       256.141       266.046       34066.7
       -0.335       255.619       266.869       33864.7
       -0.325       255.421       267.894       33780.9
       -0.315        255.34       269.026       33735.6
       -0.305        255.06       269.985       33569.6
       -0.295       254.244       270.772       33205.5
       -0.285       254.066       271.792       33110.9
       -0.275       254.021       273.059       33074.2
       -0.265       253.875       274.213       32985.6
       -0.255       253.171       275.124       32688.2
       -0.245       252.859       276.045       32565.9
       -0.235        252.65        277.04       32476.8
       -0.225       252.427       277.966       32382.7
       -0.215       252.046       278.675       32201.6
       -0.205        251.41       279.256         31936
       -0.195       251.258       280.006       31860.4
       -0.185       251.167        280.87       31804.8
       -0.175       251.126       281.682       31769.6
       -0.165       251.021       282.316       31699.6
       -0.155       250.666       282.831         31552
       -0.145       250.596       283.465       31528.6
       -0.135       250.622       284.198       31541.8
       -0.125       250.339       284.754       31405.7
       -0.115       249.929       285.208       31239.4
       -0.105       249.899       285.788       31215.2
       -0.095       249.897       286.412       31205.5
       -0.085       249.902       287.004       31209.5
       -0.075        249.91        287.49       31213.6
       -0.065       249.559       287.766       31068.2
       -0.055       249.343       288.001       30988.4
       -0.045       249.323       288.354       30974.3
       -0.035       249.335       288.756       30971.4
       -0.025       249.397        289.14       30984.3
       -0.015       249.221       289.379       30889.7
       -0.005       248.997       289.553       30795.4
        0.005       248.981       289.814       30784.5
        0.015        248.98       290.119       30788.3
        0.025       248.982       290.378       30794.8
        0.035       248.731       290.506       30695.6
        0.045       248.584       290.625         30644
        0.055       248.579       290.844       30639.2
        0.065       248.621       291.103       30651.9
        0.075       248.595       291.294       30627.6
        0.085       248.407       291.411       30548.4
        0.095       248.382       291.568       30537.3
        0.105       248.398       291.782       30544.1
        0.115       248.415       291.974       30548.1
        0.125       248.272       292.084       30486.7
        0.135       248.204       292.185       30460.6
        0.145       248.203       292.333         30458
        0.155       248.215        292.49       30462.8
        0.165        248.24       292.626       30471.7
        0.175       248.141       292.695       30429.2
        0.185       248.052       292.747       30397.7
        0.195       248.039       292.841       30393.6
        0.205       248.033       292.951       30391.2
        0.215       248.026       293.057       30388.1
        0.225       248.022       293.158       30385.5
        0.235       248.029       293.262       30387.7
        0.245       248.053        293.36       30395.4
        0.255        248.01       293.416       30373.9
        0.265       247.953       293.455       30352.4
        0.275       247.952       293.521       30352.6
        0.285       247.971       293.599       30361.3
        0.295       247.946       293.647       30348.7
        0.305       247.878       293.669       30322.7
        0.315       247.874       293.711       30319.9
        0.325       247.891       293.775       30325.3
        0.335       247.919       293.836       30332.3
        0.345       247.893       293.865       30316.7
        0.355       247.868       293.883       30304.7
        0.365       247.872       293.917         30305
        0.375       247.894       293.963       30314.2
        0.385       247.891       293.994       30313.6
        0.395       247.844       294.002       30298.4
        0.405       247.822       294.013       30294.5
        0.415       247.827       294.044         30301
        0.425       247.836       294.077       30306.9
        0.435       247.826       294.095       30303.6
        0.445       247.816       294.106       30299.7
        0.455       247.819       294.121       30299.9
        0.465       247.826       294.136       30300.5
        0.475       247.828       294.148       30299.1
        0.485       247.838       294.162       30301.5
        0.495       247.863       294.181         30310
        0.505       247.864       294.184       30308.3
        0.515        247.84       294.171       30297.8
        0.525       247.833       294.163       30295.1
        0.535       247.853       294.174       30304.5
        0.545       247.877       294.189       30313.6
        0.555       247.873       294.186       30311.6
        0.565       247.852       294.169       30303.1
        0.575        247.85        294.16       30302.4
        0.585       247.874       294.166       30312.3
        0.595       247.887       294.171       30316.8
        0.605       247.883        294.16       30313.6
        0.615       247.867       294.141       30307.1
        0.625       247.873       294.135       30309.6
        0.635       247.903       294.142       30321.2
        0.645        247.91       294.141       30323.7
        0.655       247.903       294.125       30319.9
        0.665       247.882       294.101       30312.4
        0.675       247.886       294.093         30316
        0.685       247.916         294.1       30329.2
        0.695       247.918       294.099       30331.6
        0.705       247.905       294.081       30327.3
        0.715       247.881       294.058       30320.3
        0.725       247.886       294.052       30324.9
        0.735       247.906       294.057       30334.2
        0.745       247.906       294.055       30335.4
        0.755       247.902       294.044         30334
        0.765       247.892       294.031       30330.6
        0.775       247.899       294.026       30333.5
        0.785       247.916       294.028       30339.4
        0.795       247.922       294.025       30340.3
        0.805       247.922       294.016       30338.8
        0.815       247.918       294.005         30336
        0.825        247.93       294.003       30339.9
        0.835       247.951       294.008       30346.9
        0.845       247.956       294.005       30347.4
        0.855       247.946       293.991       30342.3
        0.865        247.94       293.978       30339.6
        0.875       247.954       293.978       30345.1
        0.885        247.97       293.982       30350.3
        0.895       247.973        293.98         30351
        0.905       247.969        293.97       30348.5
        0.915       247.962       293.959       30345.2
        0.925       247.969       293.956       30347.8
        0.935       247.986        293.96       30353.8
        0.945        247.99       293.958       30354.2
        0.955       247.982       293.948       30349.7
        0.965        247.98       293.939       30347.7
        0.975       247.995       293.941       30353.2
        0.985       248.009       293.945       30357.1
        0.995       248.007       293.938       30354.6
        1.005       248.001       293.928       30350.7
        1.015       248.005       293.924       30351.5
        1.025        248.02       293.926       30355.7
        1.035       248.026       293.926       30356.6
        1.045        248.03       293.923       30356.8
        1.055       248.029       293.918       30355.3
        1.065        248.03       293.912       30354.4
        1.075       248.034        293.91       30355.1
        1.085        248.04       293.909       30356.5
        1.095       248.042       293.906       30356.5
        1.105       248.041       293.902       30355.5
        1.115       248.042       293.899       30355.6
        1.125       248.047       293.899       30357.4
        1.135       248.049       293.897       30357.7
        1.145       248.046       293.892       30355.9
        1.155       248.044       293.887       30354.9
        1.165       248.048       293.886       30356.4
        1.175       248.055       293.888       30358.5
        1.185       248.057       293.887       30358.9
        1.195       248.056       293.882       30357.2
        1.205       248.055       293.877       30355.5
        1.215       248.058       293.873       30355.3
        1.225       248.065       293.873       30356.2
        1.235       248.073       293.872         30357
        1.245       248.079        293.87       30356.7
        1.255       248.084       293.866       30355.7
        1.265       248.091       293.863       30355.5
        1.275       248.099       293.861       30355.8
        1.285       248.106       293.859       30356.2
        1.295       248.111       293.856       30355.6
        1.305       248.114       293.852       30354.9
        1.315        248.12        293.85       30355.2
        1.325       248.127       293.848         30356
        1.335       248.129       293.845       30355.3
        1.345        248.13        293.84       30353.6
        1.355       248.135       293.837       30353.7
        1.365       248.144       293.837       30355.4
        1.375       248.149       293.834       30355.3
        1.385       248.148       293.828       30352.7
        1.395       248.152       293.823         30352
        1.405       248.162       293.823       30353.7
        1.415       248.172       293.822         30355
        1.425       248.174       293.817       30352.9
        1.435       248.175        293.81       30350.7
        1.445       248.182       293.807       30350.7
        1.455       248.196       293.807       30352.9
        1.465       248.206       293.806       30353.7
        1.475       248.208         293.8         30351
        1.485       248.212       293.794       30349.3
        1.495       248.223       293.791       30349.8
        1.505       248.238       293.792       30352.1
        1.515       248.248       293.789       30351.8
        1.525        248.25       293.782       30348.2
        1.535       248.259       293.776       30347.3
        1.545       248.276       293.776       30349.4
        1.555       248.294       293.776       30351.4
        1.565         248.3       293.771       30348.8
        1.575       248.305       293.763       30345.7
        1.585       248.319       293.759       30345.9
        1.595       248.341       293.761       30349.1
        1.605       248.357        293.76       30349.6
        1.615       248.361       293.753       30345.9
        1.625       248.371       293.746       30344.3
        1.635       248.386       293.744       30344.6
        1.645       248.406       293.744       30346.8
        1.655       248.423       293.744       30347.3
        1.665       248.433       293.739       30345.3
        1.675       248.447       293.734       30344.2
        1.685       248.464        293.73       30344.1
        1.695       248.484       293.728       30344.2
        1.705       248.506       293.726       30344.4
        1.715       248.527       293.723       30343.5
        1.725       248.551       293.719       30342.9
        1.735        248.58       293.716         30343
        1.745       248.611       293.714       30342.9
        1.755       248.641        293.71       30341.7
        1.765       248.675       293.706       30341.3
        1.775       248.711       293.704       30341.4
        1.785       248.748       293.702       30341.4
        1.795        248.78       293.698         30340
        1.805       248.814       293.694       30339.5
        1.815       248.851       293.693       30339.6
        1.825       248.891       293.692       30339.9
        1.835       248.932        293.69       30338.8
        1.845       248.981       293.688       30337.9
        1.855       249.043       293.688       30337.8
        1.865       249.123        293.69       30338.1
        1.875       249.224       293.692       30337.7
        1.885       249.354       293.694       30336.4
        1.895        249.53       293.698       30336.1
        1.905        249.77       293.706       30336.4
        1.915       250.095       293.717       30336.6
        1.925       250.536        293.73       30335.7
        1.935       251.143       293.746         30335
        1.945       251.977       293.768       30335.1
        1.955       253.117       293.794       30335.6
        1.965       254.664       293.823       30335.3
        1.975        256.74       293.855       30334.2
        1.985       259.502       293.888         30334
        1.995       263.122       293.922       30334.3
        2.005       267.786       293.952       30334.3
        2.015       273.682       293.971       30332.2
        2.025       281.002       293.978       30330.7
        2.035       289.905       293.971       30330.4
        2.045        300.48       293.945       30330.7
        2.055       312.695       293.889       30327.9
        2.065       326.376       293.804       30324.2
        2.075        341.12       293.698       30323.9
        2.085       356.147       293.575       30325.4
        2.095        370.17       293.446       30324.6
        2.105       381.616       293.347         30325
        2.115       389.511       293.316       30325.4
        2.125       394.216       293.353         30331
        2.135       396.746       293.419       30332.4
        2.145       398.004       293.475       30331.1
        2.155       398.566       293.514       30327.2
        2.165       398.793       293.545       30326.8
        2.175       398.876       293.571       30328.7
        2.185       398.892       293.584       30329.2
        2.195       398.876        293.58       30325.3
        2.205       398.845       293.573       30323.7
        2.215       398.797       293.572       30324.2
        2.225       398.721       293.575       30326.5
